Time,Price,%,SD
11/03 10:21,"1,492.99",0.79,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
3217,4040,3870,3900,1460,580,560,750,1091
2503,3220,2960,3070,1470,760,740,960,1373
1853,2460,2100,2330,1480,1010,980,1310,1706
1296,1800,1550,1660,1490,1350,1310,1470,2179
851,1210,1090,1120,1500,1810,1730,1910,2728
527,770,650,700,1510,2380,2300,2430,3413
302,450,410,410,1520,3100,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4830,4690,4840,5914
Time,Price,%,SD
11/03 12:55,"1,492.09",0.73,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4750,4760,1450,440,430,590,873
3217,4040,3870,3900,1460,580,560,750,1091
2503,3220,2960,3060,1470,760,740,960,1373
1853,2460,2100,2320,1480,1020,980,1310,1706
1296,1800,1550,1660,1490,1370,1310,1470,2179
851,1210,1090,1110,1500,1810,1730,1910,2728
527,770,650,690,1510,2390,2300,2430,3413
302,450,410,410,1520,3100,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4830,4690,4840,5914
Time,Price,%,SD
11/03 12:57,"1,492.09",0.73,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4730,4760,1450,440,430,590,873
3217,4040,3870,3900,1460,580,560,750,1091
2503,3220,2960,3060,1470,760,740,960,1373
1853,2460,2100,2320,1480,1020,980,1310,1706
1296,1800,1550,1660,1490,1370,1310,1470,2179
851,1210,1090,1110,1500,1810,1730,1910,2728
527,770,650,690,1510,2390,2300,2430,3413
302,450,410,410,1520,3100,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4830,4690,4840,5914
Time,Price,%,SD
11/03 12:59,"1,492.09",0.73,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4730,4730,1450,440,430,590,873
3217,4040,3870,3900,1460,580,560,750,1091
2503,3220,2960,3070,1470,760,740,960,1373
1853,2460,2100,2310,1480,1020,980,1310,1706
1296,1800,1550,1650,1490,1370,1310,1470,2179
851,1210,1090,1110,1500,1810,1730,1910,2728
527,770,650,690,1510,2390,2300,2430,3413
302,450,410,410,1520,3100,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,125,1540,4830,4690,4840,5914
Time,Price,%,SD
11/03 13:03,"1,492.49",0.75,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4750,1450,430,430,590,873
3217,4040,3870,3900,1460,570,560,750,1091
2503,3220,2960,3070,1470,760,740,960,1373
1853,2460,2100,2320,1480,1010,980,1310,1706
1296,1800,1550,1660,1490,1370,1310,1470,2179
851,1210,1090,1110,1500,1800,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3090,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,125,1540,4810,4690,4840,5914
Time,Price,%,SD
11/03 13:05,"1,492.98",0.79,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4750,1450,430,430,590,873
3217,4040,3870,3900,1460,570,560,750,1091
2503,3220,2960,3070,1470,760,740,960,1373
1853,2460,2100,2320,1480,1010,980,1310,1706
1296,1800,1550,1660,1490,1370,1310,1470,2179
851,1210,1090,1110,1500,1800,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3090,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,125,1540,4810,4690,4840,5914
Time,Price,%,SD
11/03 13:07,"1,492.98",0.79,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4750,1450,430,430,590,873
3217,4040,3870,3900,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2340,1480,1010,980,1310,1706
1296,1800,1550,1670,1490,1340,1310,1470,2179
851,1210,1090,1120,1500,1780,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3070,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4790,4690,4840,5914
Time,Price,%,SD
11/03 13:09,"1,492.98",0.79,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4750,1450,430,430,590,873
3217,4040,3870,3900,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2340,1480,1010,980,1310,1706
1296,1800,1550,1670,1490,1340,1310,1470,2179
851,1210,1090,1120,1500,1780,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3070,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4790,4690,4840,5914
Time,Price,%,SD
11/03 13:11,"1,492.91",0.78,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4750,1450,430,430,590,873
3217,4040,3870,3900,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2340,1480,1010,980,1310,1706
1296,1800,1550,1670,1490,1340,1310,1470,2179
851,1210,1090,1120,1500,1780,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3070,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4790,4690,4840,5914
Time,Price,%,SD
11/03 13:13,"1,492.91",0.78,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4750,1450,430,430,590,873
3217,4040,3870,3900,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2330,1480,1010,980,1310,1706
1296,1800,1550,1670,1490,1350,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3080,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4790,4690,4840,5914
Time,Price,%,SD
11/03 13:15,"1,493.70",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4750,1450,430,430,590,873
3217,4040,3870,3900,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2330,1480,1010,980,1310,1706
1296,1800,1550,1670,1490,1350,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3080,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4790,4690,4840,5914
Time,Price,%,SD
11/03 13:17,"1,493.70",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4770,1450,430,430,590,873
3217,4040,3870,3910,1460,570,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1670,1490,1330,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,400,1520,3070,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,125,1540,4770,4690,4840,5914
Time,Price,%,SD
11/03 13:19,"1,493.70",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4770,1450,430,430,590,873
3217,4040,3870,3910,1460,570,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1670,1490,1330,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,400,1520,3070,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,125,1540,4770,4690,4840,5914
Time,Price,%,SD
11/03 13:21,"1,494.05",0.86,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4770,1450,430,0,0,873
3217,4040,3870,3910,1460,570,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1670,1490,1330,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,400,1520,3070,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,125,1540,4770,4690,4840,5914
Time,Price,%,SD
11/03 13:23,"1,494.05",0.86,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4770,1450,430,430,590,873
3217,4040,3870,3910,1460,560,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2350,1480,980,980,1310,1706
1296,1800,1550,1680,1490,1330,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,700,1510,2340,2300,2430,3413
302,450,400,410,1520,3050,3000,3140,4189
170,260,220,230,1530,3920,3830,3940,4987
94,140,125,130,1540,4770,4690,4840,5914
Time,Price,%,SD
11/03 13:27,"1,493.58",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,430,590,873
3217,4040,3870,3910,1460,560,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1770,1730,1910,2728
527,770,650,690,1510,2360,2300,2430,3413
302,450,400,400,1520,3060,3000,3140,4189
170,260,220,230,1530,3870,3830,3940,4987
94,140,125,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:29,"1,493.58",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3910,1460,560,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1770,1730,1910,2728
527,770,650,690,1510,2360,2300,2430,3413
302,450,400,400,1520,3060,3000,3140,4189
170,260,220,230,1530,3870,3830,3940,4987
94,140,125,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:31,"1,493.84",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3910,1460,560,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1770,1730,1910,2728
527,770,650,690,1510,2360,2300,2430,3413
302,450,400,400,1520,3060,3000,3140,4189
170,260,220,230,1530,3870,3830,3940,4987
94,140,125,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:33,"1,493.84",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3910,1460,560,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1770,1730,1910,2728
527,770,650,690,1510,2360,2300,2430,3413
302,450,400,400,1520,3060,3000,3140,4189
170,260,220,230,1530,3870,3830,3940,4987
94,140,125,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:35,"1,493.84",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3870,1460,560,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2320,1480,990,980,1310,1706
1296,1800,1550,1650,1490,1320,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2350,2300,2430,3413
302,450,400,400,1520,3070,3000,3140,4189
170,260,220,220,1530,3870,3830,3940,4987
94,140,125,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:37,"1,493.84",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3880,1460,560,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2320,1480,1000,980,1310,1706
1296,1800,1550,1650,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2350,2300,2430,3413
302,450,400,400,1520,3080,3000,3140,4189
170,260,220,220,1530,3900,3830,3940,4987
94,140,125,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:39,"1,493.84",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3880,1460,560,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2320,1480,1000,980,1310,1706
1296,1800,1550,1650,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2350,2300,2430,3413
302,450,400,400,1520,3080,3000,3140,4189
170,260,220,220,1530,3900,3830,3940,4987
94,140,125,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:43,"1,493.46",0.82,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3880,1460,560,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2320,1480,1000,980,1310,1706
1296,1800,1550,1650,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2350,2300,2430,3413
302,450,400,400,1520,3080,3000,3140,4189
170,260,220,220,1530,3900,3830,3940,4987
94,140,120,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 13:45,"1,494.23",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,560,560,750,1091
2503,3220,2960,3060,1470,750,740,960,1373
1853,2460,2100,2310,1480,1000,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2370,2300,2430,3413
302,450,400,400,1520,3080,3000,3140,4189
170,260,220,220,1530,3900,3830,3940,4987
94,140,120,120,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 13:47,"1,494.23",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,560,560,750,1091
2503,3220,2960,3060,1470,750,740,960,1373
1853,2460,2100,2310,1480,1000,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2370,2300,2430,3413
302,450,400,400,1520,3080,3000,3140,4189
170,260,220,220,1530,3900,3830,3940,4987
94,140,120,120,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 13:49,"1,494.23",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2320,1480,1000,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2370,2300,2430,3413
302,450,400,400,1520,3070,3000,3140,4189
170,260,220,220,1530,3900,3830,3940,4987
94,140,120,125,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 13:53,"1,493.19",0.80,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2320,1480,1000,980,1310,1706
1296,1800,1550,1660,1490,1330,1310,1470,2179
851,1210,1090,1110,1500,1780,1730,1910,2728
527,770,650,690,1510,2370,2300,2430,3413
302,450,400,400,1520,3070,3000,3140,4189
170,260,220,220,1530,3900,3830,3940,4987
94,140,120,125,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 13:57,"1,493.36",0.81,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,430,420,590,873
3217,4040,3870,3880,1460,570,560,750,1091
2503,3220,2960,3050,1470,750,740,960,1373
1853,2460,2100,2310,1480,1010,980,1310,1706
1296,1800,1550,1650,1490,1340,1310,1470,2179
851,1210,1090,1100,1500,1800,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,400,1520,3110,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,125,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 13:59,"1,493.36",0.81,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,430,420,590,873
3217,4040,3870,3880,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3070,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,125,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 14:01,"1,493.53",0.82,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,430,420,590,873
3217,4040,3870,3880,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3070,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,125,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 14:03,"1,493.53",0.82,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,430,420,590,873
3217,4040,3870,3880,1460,570,560,750,1091
2503,3220,2960,3070,1470,750,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2380,2300,2430,3413
302,450,400,410,1520,3070,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,125,1540,4800,4690,4840,5914
Time,Price,%,SD
11/03 14:05,"1,493.93",0.85,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,430,420,590,873
3217,4040,3870,3880,1460,560,560,750,1091
2503,3220,2960,3070,1470,740,740,960,1373
1853,2460,2100,2330,1480,980,980,1310,1706
1296,1800,1550,1670,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,700,1510,2350,2300,2430,3413
302,450,400,410,1520,3060,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,125,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 14:07,"1,493.93",0.85,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,560,560,750,1091
2503,3220,2960,3090,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2340,2300,2430,3413
302,450,400,410,1520,3060,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,130,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 14:09,"1,493.93",0.85,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,560,550,750,1091
2503,3220,2960,3090,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2340,2300,2430,3413
302,450,400,410,1520,3060,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,130,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 14:11,"1,493.69",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,560,550,750,1091
2503,3220,2960,3090,1470,740,740,960,1373
1853,2460,2100,2330,1480,990,980,1310,1706
1296,1800,1550,1660,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2340,2300,2430,3413
302,450,400,410,1520,3060,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,130,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 14:13,"1,493.69",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4740,1450,420,420,590,873
3217,4040,3870,3880,1460,560,550,750,1091
2503,3220,2960,3090,1470,740,730,960,1373
1853,2460,2100,2330,1480,990,970,1310,1706
1296,1800,1550,1660,1490,1320,1310,1470,2179
851,1210,1090,1120,1500,1770,1730,1910,2728
527,770,650,690,1510,2340,2300,2430,3413
302,450,400,410,1520,3060,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,130,1540,4780,4690,4840,5914
Time,Price,%,SD
11/03 14:15,"1,494.24",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,420,590,873
3217,4040,3870,3880,1460,550,550,750,1091
2503,3220,2960,3090,1470,730,730,960,1373
1853,2460,2100,2350,1480,970,970,1310,1706
1296,1800,1550,1680,1490,1310,1300,1470,2179
851,1210,1090,1130,1500,1740,1730,1910,2728
527,770,650,700,1510,2330,2300,2430,3413
302,450,400,410,1520,3040,3000,3140,4189
170,260,220,230,1530,3900,3830,3940,4987
94,140,120,130,1540,4750,4690,4840,5914
Time,Price,%,SD
11/03 14:17,"1,494.24",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,410,590,873
3217,4040,3870,3880,1460,550,550,750,1091
2503,3220,2960,3090,1470,730,720,960,1373
1853,2460,2100,2350,1480,970,960,1310,1706
1296,1800,1550,1680,1490,1310,1300,1470,2179
851,1210,1090,1130,1500,1740,1730,1910,2728
527,770,650,700,1510,2330,2300,2430,3413
302,450,400,410,1520,3040,3000,3140,4189
170,260,220,230,1530,3900,3820,3940,4987
94,140,120,130,1540,4750,4690,4840,5914
Time,Price,%,SD
11/03 14:19,"1,494.24",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4800,1450,410,410,590,873
3217,4040,3870,3920,1460,550,550,750,1091
2503,3220,2960,3110,1470,720,720,960,1373
1853,2460,2100,2360,1480,960,960,1310,1706
1296,1800,1550,1700,1490,1300,1300,1470,2179
851,1210,1090,1150,1500,1740,1730,1910,2728
527,770,650,710,1510,2300,2300,2430,3413
302,450,400,420,1520,3040,3000,3140,4189
170,260,220,230,1530,3820,3820,3940,4987
94,140,120,135,1540,4750,4690,4840,5914
Time,Price,%,SD
11/03 14:21,"1,494.19",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4800,1450,410,410,590,873
3217,4040,3870,3920,1460,550,540,750,1091
2503,3220,2960,3110,1470,720,720,960,1373
1853,2460,2100,2360,1480,960,960,1310,1706
1296,1800,1550,1700,1490,1300,1290,1470,2179
851,1210,1090,1150,1500,1740,1730,1910,2728
527,770,650,710,1510,2300,2300,2430,3413
302,450,400,420,1520,3040,3000,3140,4189
170,260,220,230,1530,3820,3820,3940,4987
94,140,120,135,1540,4750,4690,4840,5914
Time,Price,%,SD
11/03 14:25,"1,493.74",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4800,1450,410,410,590,873
3217,4040,3870,3920,1460,540,540,750,1091
2503,3220,2960,3110,1470,730,720,960,1373
1853,2460,2100,2350,1480,970,960,1310,1706
1296,1800,1550,1690,1490,1310,1290,1470,2179
851,1210,1090,1130,1500,1750,1730,1910,2728
527,770,650,710,1510,2300,2300,2430,3413
302,450,400,420,1520,3020,3000,3140,4189
170,260,220,230,1530,3840,3820,3940,4987
94,140,120,130,1540,4740,4690,4840,5914
Time,Price,%,SD
11/03 14:27,"1,493.74",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4800,1450,410,410,590,873
3217,4040,3870,3920,1460,540,540,750,1091
2503,3220,2960,3110,1470,730,720,960,1373
1853,2460,2100,2350,1480,970,960,1310,1706
1296,1800,1550,1690,1490,1310,1290,1470,2179
851,1210,1090,1130,1500,1750,1730,1910,2728
527,770,650,710,1510,2300,2300,2430,3413
302,450,400,420,1520,3020,3000,3140,4189
170,260,220,230,1530,3840,3820,3940,4987
94,140,120,130,1540,4740,4690,4840,5914
Time,Price,%,SD
11/03 14:29,"1,493.74",0.84,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4800,1450,430,410,590,873
3217,4040,3870,3920,1460,570,540,750,1091
2503,3220,2960,3090,1470,750,720,960,1373
1853,2460,2100,2300,1480,1010,960,1310,1706
1296,1800,1550,1640,1490,1350,1290,1470,2179
851,1210,1090,1100,1500,1800,1730,1910,2728
527,770,650,690,1510,2390,2300,2430,3413
302,450,400,400,1520,3090,3000,3140,4189
170,260,220,220,1530,3870,3820,3940,4987
94,140,120,125,1540,4740,4690,4840,5914
Time,Price,%,SD
11/03 14:31,"1,494.27",0.87,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4800,1450,430,410,590,873
3217,4040,3870,3920,1460,570,540,750,1091
2503,3220,2960,3090,1470,750,720,960,1373
1853,2460,2100,2300,1480,1010,960,1310,1706
1296,1800,1550,1640,1490,1350,1290,1470,2179
851,1210,1090,1100,1500,1800,1730,1910,2728
527,770,650,690,1510,2390,2300,2430,3413
302,450,400,400,1520,3090,3000,3140,4189
170,260,220,220,1530,3870,3820,3940,4987
94,140,120,125,1540,4740,4690,4840,5914
Time,Price,%,SD
11/03 14:37,"1,493.60",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,410,590,873
3217,4040,3870,3910,1460,560,540,750,1091
2503,3220,2960,3090,1470,740,720,960,1373
1853,2460,2100,2340,1480,970,960,1310,1706
1296,1800,1550,1670,1490,1320,1290,1470,2179
851,1210,1090,1120,1500,1740,1730,1910,2728
527,770,650,700,1510,2340,2300,2430,3413
302,450,400,410,1520,3050,3000,3140,4189
170,260,220,230,1530,3840,3820,3940,4987
94,140,120,130,1540,4740,4690,4840,5914
Time,Price,%,SD
11/03 14:39,"1,493.60",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,410,590,873
3217,4040,3870,3910,1460,560,540,750,1091
2503,3220,2960,3090,1470,740,720,960,1373
1853,2460,2100,2340,1480,970,960,1310,1706
1296,1800,1550,1670,1490,1320,1290,1470,2179
851,1210,1090,1120,1500,1740,1730,1910,2728
527,770,650,700,1510,2340,2300,2430,3413
302,450,400,410,1520,3050,3000,3140,4189
170,260,220,230,1530,3840,3820,3940,4987
94,140,120,130,1540,4740,4690,4840,5914
Time,Price,%,SD
11/03 14:41,"1,493.58",0.83,10.43
Base,High,Low,CALL,,PUT,Low,High,Base
4021,4860,4700,4780,1450,420,410,590,873
3217,4040,3870,3910,1460,560,540,750,1091
2503,3220,2960,3090,1470,740,720,960,1373
1853,2460,2100,2340,1480,970,960,1310,1706
1296,1800,1550,1670,1490,1320,1290,1470,2179
