Time,Price,%,SD
20/03 09:30,"1,494.66",0.52,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
2172,2400,2130,2150,1470,510,420,520,554
1432,1630,1400,1420,1480,770,650,790,814
845,990,820,840,1490,1190,1010,1220,1226
455,600,440,450,1500,1810,1570,1830,1830
237,290,220,230,1510,2570,2310,2600,2592
125,150,115,125,1520,3460,3190,3500,3510
71,78,60,62,1530,4300,4110,4430,4432
Time,Price,%,SD
20/03 11:39,"1,486.67",-0.02,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3870,1450,220,195,240,260
3000,3240,2970,3000,1460,330,290,350,383
2172,2400,2130,2180,1470,500,420,520,554
1432,1630,1400,1450,1480,760,650,790,814
845,990,820,860,1490,1180,1010,1220,1226
455,600,440,470,1500,1760,1570,1830,1830
237,290,220,240,1510,2550,2310,2600,2592
125,150,115,125,1520,3450,3190,3500,3510
71,78,60,64,1530,4430,4110,4430,4432
Time,Price,%,SD
20/03 11:48,"1,487.75",0.06,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,155,135,175,191
3902,4110,3870,3870,1450,220,195,240,260
3000,3240,2970,3010,1460,320,290,350,383
2172,2400,2130,2210,1470,480,420,520,554
1432,1630,1400,1470,1480,740,650,790,814
845,990,820,870,1490,1150,1010,1220,1226
455,600,440,470,1500,1740,1570,1830,1830
237,290,220,250,1510,2520,2310,2600,2592
125,150,115,125,1520,3400,3190,3500,3510
71,78,60,66,1530,4360,4110,4430,4432
Time,Price,%,SD
20/03 11:50,"1,487.41",0.03,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,155,135,175,191
3902,4110,3870,3870,1450,220,195,240,260
3000,3240,2970,3010,1460,320,290,350,383
2172,2400,2130,2210,1470,480,420,520,554
1432,1630,1400,1470,1480,740,650,790,814
845,990,820,870,1490,1150,1010,1220,1226
455,600,440,470,1500,1740,1570,1830,1830
237,290,220,250,1510,2520,2310,2600,2592
125,150,115,125,1520,3400,3190,3500,3510
71,78,60,66,1530,4360,4110,4430,4432
Time,Price,%,SD
20/03 11:55,"1,487.55",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,155,135,175,191
3902,4110,3870,3870,1450,210,195,240,260
3000,3240,2970,3050,1460,320,290,350,383
2172,2400,2130,2210,1470,480,420,520,554
1432,1630,1400,1450,1480,750,650,790,814
845,990,820,870,1490,1150,1010,1220,1226
455,600,440,470,1500,1750,1570,1830,1830
237,290,220,250,1510,2530,2310,2600,2592
125,150,115,125,1520,3400,3190,3500,3510
71,78,60,66,1530,4360,4110,4430,4432
Time,Price,%,SD
20/03 11:57,"1,487.55",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,155,135,175,191
3902,4110,3870,3870,1450,210,195,240,260
3000,3240,2970,3050,1460,320,290,350,383
2172,2400,2130,2210,1470,480,420,520,554
1432,1630,1400,1450,1480,750,650,790,814
845,990,820,870,1490,1150,1010,1220,1226
455,600,440,470,1500,1750,1570,1830,1830
237,290,220,250,1510,2530,2310,2600,2592
125,150,115,125,1520,3400,3190,3500,3510
71,78,60,66,1530,4360,4110,4430,4432
Time,Price,%,SD
20/03 12:01,"1,487.21",0.02,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3870,1450,220,195,240,260
3000,3240,2970,3050,1460,320,290,350,383
2172,2400,2130,2200,1470,480,420,520,554
1432,1630,1400,1480,1480,740,650,790,814
845,990,820,880,1490,1160,1010,1220,1226
455,600,440,480,1500,1750,1570,1830,1830
237,290,220,250,1510,2520,2310,2600,2592
125,150,115,130,1520,3400,3190,3500,3510
71,78,60,66,1530,4360,4110,4430,4432
Time,Price,%,SD
20/03 12:06,"1,487.77",0.06,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3970,1450,220,195,240,260
3000,3240,2970,3070,1460,320,290,350,383
2172,2400,2130,2230,1470,480,420,520,554
1432,1630,1400,1480,1480,740,650,790,814
845,990,820,880,1490,1140,1010,1220,1226
455,600,440,480,1500,1730,1570,1830,1830
237,290,220,240,1510,2490,2310,2600,2592
125,150,115,125,1520,3390,3190,3500,3510
71,78,60,64,1530,4300,4110,4430,4432
Time,Price,%,SD
20/03 12:13,"1,487.44",0.03,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3970,1450,220,195,240,260
3000,3240,2970,3070,1460,320,290,350,383
2172,2400,2130,2230,1470,480,420,520,554
1432,1630,1400,1480,1480,740,650,790,814
845,990,820,880,1490,1140,1010,1220,1226
455,600,440,480,1500,1730,1570,1830,1830
237,290,220,240,1510,2490,2310,2600,2592
125,150,115,125,1520,3390,3190,3500,3510
71,78,60,64,1530,4300,4110,4430,4432
Time,Price,%,SD
20/03 12:15,"1,487.57",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3970,1450,220,195,240,260
3000,3240,2970,3070,1460,320,290,350,383
2172,2400,2130,2210,1470,480,420,520,554
1432,1630,1400,1460,1480,740,650,790,814
845,990,820,870,1490,1140,1010,1220,1226
455,600,440,470,1500,1750,1570,1830,1830
237,290,220,240,1510,2520,2310,2600,2592
125,150,115,125,1520,3390,3190,3500,3510
71,78,60,64,1530,4300,4110,4430,4432
Time,Price,%,SD
20/03 12:16,"1,487.57",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3970,1450,220,195,240,260
3000,3240,2970,3070,1460,320,290,350,383
2172,2400,2130,2210,1470,480,420,520,554
1432,1630,1400,1460,1480,740,650,790,814
845,990,820,870,1490,1140,1010,1220,1226
455,600,440,470,1500,1750,1570,1830,1830
237,290,220,240,1510,2520,2310,2600,2592
125,150,115,125,1520,3390,3190,3500,3510
71,78,60,64,1530,4300,4110,4430,4432
Time,Price,%,SD
20/03 12:18,"1,487.57",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3970,1450,210,195,240,260
3000,3240,2970,3070,1460,310,290,350,383
2172,2400,2130,2230,1470,480,420,520,554
1432,1630,1400,1500,1480,720,650,790,814
845,990,820,900,1490,1130,1010,1220,1226
455,600,440,480,1500,1720,1570,1830,1830
237,290,220,250,1510,2480,2310,2600,2592
125,150,115,125,1520,3360,3190,3500,3510
71,78,60,66,1530,4290,4110,4430,4432
Time,Price,%,SD
20/03 12:25,"1,487.51",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,160,135,175,191
3902,4110,3870,3970,1450,210,195,240,260
3000,3240,2970,3070,1460,310,290,350,383
2172,2400,2130,2230,1470,480,420,520,554
1432,1630,1400,1500,1480,720,650,790,814
845,990,820,900,1490,1130,1010,1220,1226
455,600,440,480,1500,1720,1570,1830,1830
237,290,220,250,1510,2480,2310,2600,2592
125,150,115,125,1520,3360,3190,3500,3510
71,78,60,66,1530,4290,4110,4430,4432
Time,Price,%,SD
20/03 12:26,"1,487.51",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,150,135,175,191
3902,4110,3870,4060,1450,210,195,240,260
3000,3240,2970,3160,1460,300,290,350,383
2172,2400,2130,2300,1470,450,420,520,554
1432,1630,1400,1520,1480,690,650,790,814
845,990,820,930,1490,1080,1010,1220,1226
455,600,440,510,1500,1650,1570,1830,1830
237,290,220,260,1510,2400,2310,2600,2592
125,150,115,140,1520,3270,3190,3500,3510
71,78,60,72,1530,4280,4110,4430,4432
Time,Price,%,SD
20/03 12:29,"1,487.51",0.04,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,155,135,175,191
3902,4110,3870,4040,1450,210,195,240,260
3000,3240,2970,3110,1460,300,290,350,383
2172,2400,2130,2250,1470,450,420,520,554
1432,1630,1400,1510,1480,710,650,790,814
845,990,820,890,1490,1110,1010,1220,1226
455,600,440,490,1500,1700,1570,1830,1830
237,290,220,250,1510,2450,2310,2600,2592
125,150,115,135,1520,3270,3190,3500,3510
71,78,60,68,1530,4280,4110,4430,4432
Time,Price,%,SD
20/03 12:42,"1,488.57",0.11,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,150,135,175,191
3902,4110,3870,4060,1450,210,195,240,260
3000,3240,2970,3140,1460,300,290,350,383
2172,2400,2130,2300,1470,450,420,520,554
1432,1630,1400,1540,1480,680,650,790,814
845,990,820,920,1490,1070,1010,1220,1226
455,600,440,510,1500,1640,1570,1830,1830
237,290,220,260,1510,2460,2310,2600,2592
125,150,115,135,1520,3340,3190,3500,3510
71,78,60,66,1530,4220,4110,4430,4432
Time,Price,%,SD
20/03 12:46,"1,488.80",0.13,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,150,135,175,191
3902,4110,3870,4040,1450,210,195,240,260
3000,3240,2970,3130,1460,300,290,350,383
2172,2400,2130,2290,1470,450,420,520,554
1432,1630,1400,1540,1480,690,650,790,814
845,990,820,920,1490,1080,1010,1220,1226
455,600,440,510,1500,1670,1570,1830,1830
237,290,220,260,1510,2420,2310,2600,2592
125,150,115,130,1520,3270,3190,3500,3510
71,78,60,68,1530,4260,4110,4430,4432
Time,Price,%,SD
20/03 12:57,"1,489.01",0.14,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,145,135,175,191
3902,4110,3870,4090,1450,200,195,240,260
3000,3240,2970,3180,1460,300,290,350,383
2172,2400,2130,2320,1470,430,420,520,554
1432,1630,1400,1560,1480,680,640,790,814
845,990,820,950,1490,1060,1010,1220,1226
455,600,440,520,1500,1630,1570,1830,1830
237,290,220,260,1510,2380,2310,2600,2592
125,150,115,135,1520,3250,3190,3500,3510
71,78,60,68,1530,4190,4110,4430,4432
Time,Price,%,SD
20/03 12:59,"1,489.01",0.14,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,140,135,175,191
3902,4110,3870,4090,1450,195,195,240,260
3000,3240,2970,3200,1460,290,290,350,383
2172,2400,2130,2350,1470,420,420,520,554
1432,1630,1400,1600,1480,650,640,790,814
845,990,820,970,1490,1020,1010,1220,1226
455,600,440,530,1500,1590,1570,1830,1830
237,290,220,280,1510,2320,0,0,2592
125,150,115,140,1520,3200,3190,3500,3510
71,78,60,70,1530,4190,4110,4430,4432
Time,Price,%,SD
20/03 13:01,"1,489.99",0.21,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,140,135,175,191
3902,4110,3870,4090,1450,195,195,240,260
3000,3240,2970,3200,1460,290,290,350,383
2172,2400,2130,2350,1470,420,420,520,554
1432,1630,1400,1600,1480,650,640,790,814
845,990,820,970,1490,1020,1010,1220,1226
455,600,440,530,1500,1590,1560,1830,1830
237,290,220,280,1510,2320,2300,2600,2592
125,150,115,140,1520,3200,3190,3500,3510
71,78,60,70,1530,4190,4110,4430,4432
Time,Price,%,SD
20/03 13:03,"1,489.99",0.21,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5090,4790,4810,1440,140,135,175,191
3902,4110,3870,4090,1450,195,195,240,260
3000,3240,2970,3200,1460,290,290,350,383
2172,2400,2130,2350,1470,420,420,520,554
1432,1630,1400,1600,1480,650,640,790,814
845,990,820,970,1490,1020,1010,1220,1226
455,600,440,530,1500,1590,1570,1830,1830
237,290,220,280,1510,2320,2300,2600,2592
125,150,115,140,1520,3200,3190,3500,3510
71,78,60,70,1530,4190,4110,4430,4432
Time,Price,%,SD
20/03 13:04,"1,490.90",0.27,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4140,3870,4090,1450,195,190,240,260
3000,3240,2970,3200,1460,290,270,350,383
2172,2400,2130,2350,1470,420,420,520,554
1432,1630,1400,1600,1480,650,640,790,814
845,990,820,970,1490,1020,1010,1220,1226
455,600,440,530,1500,1590,1560,1830,1830
237,290,220,280,1510,2320,2300,2600,2592
125,150,115,140,1520,3200,3190,3500,3510
71,78,60,70,1530,4190,4110,4430,4432
38,40,30,36,1540,5240,5240,5320,5323
Time,Price,%,SD
20/03 13:08,"1,490.90",0.27,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4130,1450,190,185,240,260
3000,3280,2970,3210,1460,280,270,350,383
2172,2420,2130,2370,1470,420,390,520,554
1432,1640,1400,1600,1480,640,620,790,814
845,1020,820,970,1490,1010,980,1220,1226
455,600,440,540,1500,1580,1520,1830,1830
237,290,220,270,1510,2320,2260,2600,2592
125,150,115,145,1520,3190,3120,3500,3510
71,78,60,72,1530,4130,4060,4430,4432
38,40,30,36,1540,5240,5240,5320,5323
Time,Price,%,SD
20/03 13:11,"1,490.02",0.21,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4180,1450,185,185,240,260
3000,3280,2970,3270,1460,260,260,350,383
2172,2420,2130,2380,1470,400,390,520,554
1432,1640,1400,1610,1480,630,620,790,814
845,1020,820,980,1490,1000,980,1220,1226
455,600,440,540,1500,1560,1520,1830,1830
237,290,220,280,1510,2290,2260,2600,2592
125,150,115,145,1520,3130,3120,3500,3510
71,78,60,76,1530,4060,4060,4430,4432
38,40,30,36,1540,5240,5240,5320,5323
Time,Price,%,SD
20/03 13:12,"1,490.02",0.21,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4180,1450,185,185,240,260
3000,3280,2970,3270,1460,270,260,350,383
2172,2420,2130,2400,1470,400,390,520,554
1432,1640,1400,1630,1480,620,620,790,814
845,1020,820,990,1490,1000,980,1220,1226
455,600,440,550,1500,1560,1520,1830,1830
237,290,220,280,1510,2270,2260,2600,2592
125,150,115,145,1520,3150,3120,3500,3510
71,78,60,76,1530,4060,4060,4430,4432
38,40,30,36,1540,5240,5240,5320,5323
Time,Price,%,SD
20/03 13:14,"1,490.02",0.21,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4180,1450,185,185,240,260
3000,3280,2970,3270,1460,260,260,350,383
2172,2420,2130,2380,1470,400,390,520,554
1432,1640,1400,1610,1480,630,620,790,814
845,1020,820,980,1490,1000,980,1220,1226
455,600,440,540,1500,1560,1520,1830,1830
237,290,220,280,1510,2290,2260,2600,2592
125,150,115,145,1520,3130,3120,3500,3510
71,78,60,76,1530,4060,4060,4430,4432
38,40,30,36,1540,5240,5240,5320,5323
Time,Price,%,SD
20/03 13:28,"1,490.62",0.25,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4140,1450,175,180,240,260
3000,3280,2970,3180,1460,270,260,350,383
2172,2420,2130,2360,1470,410,390,520,554
1432,1640,1400,1590,1480,630,620,790,814
845,1020,820,960,1490,1000,980,1220,1226
455,600,440,530,1500,1580,1520,1830,1830
237,290,220,280,1510,2320,2260,2600,2592
125,150,115,145,1520,3230,3120,3500,3510
71,78,60,74,1530,4060,4060,4430,4432
38,40,30,38,1540,5140,5140,5320,5323
Time,Price,%,SD
20/03 13:39,"1,490.36",0.23,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4120,1450,175,175,240,260
3000,3280,2970,3190,1460,260,260,350,383
2172,2420,2130,2360,1470,400,390,520,554
1432,1640,1400,1600,1480,620,620,790,814
845,1020,820,970,1490,990,980,1220,1226
455,600,440,540,1500,1540,1520,1830,1830
237,290,220,280,1510,2300,2260,2600,2592
125,150,115,150,1520,3180,3120,3500,3510
71,78,60,76,1530,4060,4060,4430,4432
38,40,30,38,1540,5140,5140,5320,5323
Time,Price,%,SD
20/03 13:44,"1,490.32",0.23,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4120,1450,175,175,240,260
3000,3280,2970,3240,1460,260,260,350,383
2172,2420,2130,2370,1470,400,390,520,554
1432,1640,1400,1600,1480,620,610,790,814
845,1020,820,960,1490,1000,980,1220,1226
455,600,440,530,1500,1540,1520,1830,1830
237,290,220,270,1510,2300,2260,2600,2592
125,150,115,145,1520,3140,3120,3500,3510
71,78,60,76,1530,4060,4060,4430,4432
38,40,30,38,1540,5060,5060,5320,5323
Time,Price,%,SD
20/03 13:46,"1,490.32",0.23,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4120,1450,175,175,240,260
3000,3280,2970,3240,1460,260,260,350,383
2172,2420,2130,2370,1470,400,390,520,554
1432,1640,1400,1600,1480,620,610,790,814
845,1020,820,960,1490,1000,980,1220,1226
455,600,440,530,1500,1540,1520,1830,1830
237,290,220,270,1510,2300,2260,2600,2592
125,150,115,145,1520,3140,3120,3500,3510
71,78,60,76,1530,4060,4060,4430,4432
38,40,30,38,1540,5060,5060,5320,5323
Time,Price,%,SD
20/03 13:48,"1,490.32",0.23,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4120,1450,185,175,240,260
3000,3280,2970,3190,1460,270,260,350,383
2172,2420,2130,2330,1470,410,390,520,554
1432,1640,1400,1560,1480,640,610,790,814
845,1020,820,940,1490,1000,980,1220,1226
455,600,440,510,1500,1590,1520,1830,1830
237,290,220,260,1510,2330,2260,2600,2592
125,150,115,145,1520,3180,3120,3500,3510
71,78,60,70,1530,4060,4060,4430,4432
38,40,30,38,1540,5060,5060,5320,5323
Time,Price,%,SD
20/03 13:51,"1,489.52",0.17,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5100,1440,130,125,175,191
3902,4180,3870,4120,1450,185,175,240,260
3000,3280,2970,3190,1460,270,260,350,383
2172,2420,2130,2330,1470,410,390,520,554
1432,1640,1400,1560,1480,640,610,790,814
845,1020,820,940,1490,1000,980,1220,1226
455,600,440,510,1500,1590,1520,1830,1830
237,290,220,260,1510,2330,2260,2600,2592
125,150,115,145,1520,3180,3120,3500,3510
71,78,60,70,1530,4060,4060,4430,4432
Time,Price,%,SD
20/03 13:55,"1,489.52",0.17,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5100,1440,130,125,175,191
3902,4180,3870,4100,1450,185,175,240,260
3000,3280,2970,3180,1460,270,260,350,383
2172,2420,2130,2320,1470,410,390,520,554
1432,1640,1400,1560,1480,650,610,790,814
845,1020,820,940,1490,1030,980,1220,1226
455,600,440,510,1500,1590,1520,1830,1830
237,290,220,260,1510,2340,2260,2600,2592
125,150,115,135,1520,3180,3120,3500,3510
71,78,60,70,1530,4060,4060,4430,4432
Time,Price,%,SD
20/03 13:56,"1,489.56",0.18,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5100,1440,130,125,175,191
3902,4180,3870,4100,1450,185,175,240,260
3000,3280,2970,3180,1460,270,260,350,383
2172,2420,2130,2320,1470,410,390,520,554
1432,1640,1400,1560,1480,650,610,790,814
845,1020,820,940,1490,1030,980,1220,1226
455,600,440,510,1500,1590,1520,1830,1830
237,290,220,260,1510,2340,2260,2600,2592
125,150,115,135,1520,3180,3120,3500,3510
71,78,60,70,1530,4060,4060,4430,4432
Time,Price,%,SD
20/03 13:59,"1,489.56",0.18,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5100,1440,130,125,175,191
3902,4180,3870,4100,1450,185,175,240,260
3000,3280,2970,3180,1460,270,260,350,383
2172,2420,2130,2320,1470,410,390,520,554
1432,1640,1400,1560,1480,650,610,790,814
845,1020,820,940,1490,1030,980,1220,1226
455,600,440,510,1500,1590,1520,1830,1830
237,290,220,260,1510,2340,2260,2600,2592
125,150,115,135,1520,3180,3120,3500,3510
71,78,60,70,1530,4060,4060,4430,4432
Time,Price,%,SD
20/03 14:01,"1,490.03",0.21,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4090,1450,195,175,240,260
3000,3280,2970,3190,1460,280,260,350,383
2172,2420,2130,2350,1470,430,390,520,554
1432,1640,1400,1580,1480,660,610,790,814
845,1020,820,960,1490,1040,980,1220,1226
455,600,440,520,1500,1600,1520,1830,1830
237,290,220,270,1510,2360,2260,2600,2592
125,150,115,140,1520,3220,3120,3500,3510
71,78,60,70,1530,4150,4060,4430,4432
38,42,30,40,1540,5140,5060,5320,5323
Time,Price,%,SD
20/03 14:03,"1,490.03",0.21,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
3902,4180,3870,4090,1450,195,175,240,260
3000,3280,2970,3190,1460,280,260,350,383
2172,2420,2130,2350,1470,430,390,520,554
1432,1640,1400,1580,1480,660,610,790,814
845,1020,820,960,1490,1040,980,1220,1226
455,600,440,520,1500,1600,1520,1830,1830
237,290,220,270,1510,2360,2260,2600,2592
125,150,115,140,1520,3220,3120,3500,3510
71,78,60,70,1530,4150,4060,4430,4432
38,42,30,40,1540,5140,5060,5320,5323
Time,Price,%,SD
20/03 14:05,"1,489.38",0.17,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5060,1440,140,125,175,191
3902,4180,3870,4100,1450,200,175,240,260
3000,3280,2970,3190,1460,280,260,350,383
2172,2420,2130,2350,1470,430,390,520,554
1432,1640,1400,1580,1480,660,610,790,814
845,1020,820,950,1490,1050,980,1220,1226
455,600,440,520,1500,1620,1520,1830,1830
237,290,220,270,1510,2350,2260,2600,2592
125,150,115,145,1520,3220,3120,3500,3510
71,78,60,76,1530,4150,4060,4430,4432
Time,Price,%,SD
20/03 14:06,"1,489.38",0.17,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5060,1440,140,125,175,191
3902,4180,3870,4100,1450,200,175,240,260
3000,3280,2970,3190,1460,280,260,350,383
2172,2420,2130,2350,1470,430,390,520,554
1432,1640,1400,1580,1480,660,610,790,814
845,1020,820,950,1490,1050,980,1220,1226
455,600,440,520,1500,1620,1520,1830,1830
237,290,220,270,1510,2350,2260,2600,2592
125,150,115,145,1520,3220,3120,3500,3510
71,78,60,76,1530,4150,4060,4430,4432
Time,Price,%,SD
20/03 14:09,"1,489.38",0.17,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5060,1440,140,125,175,191
3902,4180,3870,4100,1450,195,175,240,260
3000,3280,2970,3160,1460,290,260,350,383
2172,2420,2130,2320,1470,440,390,520,554
1432,1640,1400,1560,1480,670,610,790,814
845,1020,820,940,1490,1050,980,1220,1226
455,600,440,510,1500,1610,1520,1830,1830
237,290,220,260,1510,2380,2260,2600,2592
125,150,115,140,1520,3250,3120,3500,3510
71,78,60,76,1530,4150,4060,4430,4432
Time,Price,%,SD
20/03 14:12,"1,489.34",0.16,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5060,1440,140,125,175,191
3902,4180,3870,4100,1450,195,175,240,260
3000,3280,2970,3160,1460,290,260,350,383
2172,2420,2130,2320,1470,440,390,520,554
1432,1640,1400,1560,1480,670,610,790,814
845,1020,820,940,1490,1050,980,1220,1226
455,600,440,510,1500,1610,1520,1830,1830
237,290,220,260,1510,2380,2260,2600,2592
125,150,115,140,1520,3250,3120,3500,3510
71,78,60,76,1530,4150,4060,4430,4432
Time,Price,%,SD
20/03 14:12,"1,489.34",0.16,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5060,1440,140,125,175,191
3902,4180,3870,4100,1450,195,175,240,260
3000,3280,2970,3160,1460,290,260,350,383
2172,2420,2130,2320,1470,440,390,520,554
1432,1640,1400,1560,1480,670,610,790,814
845,1020,820,940,1490,1050,980,1220,1226
455,600,440,510,1500,1610,1520,1830,1830
237,290,220,260,1510,2380,2260,2600,2592
125,150,115,140,1520,3250,3120,3500,3510
71,78,60,76,1530,4150,4060,4430,4432
Time,Price,%,SD
20/03 14:15,"1,489.34",0.16,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5060,1440,140,125,175,191
3902,4180,3870,4100,1450,195,175,240,260
3000,3280,2970,3160,1460,290,260,350,383
2172,2420,2130,2320,1470,440,390,520,554
1432,1640,1400,1560,1480,670,610,790,814
845,1020,820,940,1490,1050,980,1220,1226
455,600,440,510,1500,1610,1520,1830,1830
237,290,220,260,1510,2380,2260,2600,2592
125,150,115,140,1520,3250,3120,3500,3510
71,78,60,76,1530,4150,4060,4430,4432
Time,Price,%,SD
20/03 14:22,"1,489.36",0.16,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5070,1440,140,125,175,191
3902,4180,3870,4100,1450,200,175,240,260
3000,3280,2970,3170,1460,290,260,350,383
2172,2420,2130,2340,1470,430,390,520,554
1432,1640,1400,1580,1480,660,610,790,814
845,1020,820,950,1490,1030,980,1220,1226
455,600,440,520,1500,1590,1520,1830,1830
237,290,220,260,1510,2340,2260,2600,2592
125,150,115,140,1520,3230,3120,3500,3510
71,78,60,76,1530,4130,4060,4430,4432
Time,Price,%,SD
20/03 14:24,"1,489.36",0.16,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5070,1440,140,125,175,191
3902,4180,3870,4100,1450,200,175,240,260
3000,3280,2970,3170,1460,290,260,350,383
2172,2420,2130,2340,1470,430,390,520,554
1432,1640,1400,1580,1480,660,610,790,814
845,1020,820,950,1490,1030,980,1220,1226
455,600,440,520,1500,1590,1520,1830,1830
237,290,220,260,1510,2340,2260,2600,2592
125,150,115,140,1520,3230,3120,3500,3510
71,78,60,76,1530,4130,4060,4430,4432
Time,Price,%,SD
20/03 14:29,"1,489.24",0.16,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5070,1440,140,125,175,191
3902,4180,3870,4100,1450,195,175,240,260
3000,3280,2970,3240,1460,280,260,350,383
2172,2420,2130,2340,1470,430,390,520,554
1432,1640,1400,1600,1480,670,610,790,814
845,1020,820,970,1490,1030,980,1220,1226
455,600,440,520,1500,1590,1520,1830,1830
237,290,220,260,1510,2330,2260,2600,2592
125,150,115,135,1520,3210,3120,3500,3510
71,78,60,76,1530,4130,4060,4430,4432
Time,Price,%,SD
20/03 14:30,"1,489.08",0.15,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5070,1440,140,125,175,191
3902,4180,3870,4100,1450,195,175,240,260
3000,3280,2970,3240,1460,280,260,350,383
2172,2420,2130,2340,1470,430,390,520,554
1432,1640,1400,1600,1480,670,610,790,814
845,1020,820,970,1490,1030,980,1220,1226
455,600,440,520,1500,1590,1520,1830,1830
237,290,220,260,1510,2330,2260,2600,2592
125,150,115,135,1520,3210,3120,3500,3510
71,78,60,76,1530,4130,4060,4430,4432
Time,Price,%,SD
20/03 14:32,"1,489.08",0.15,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5070,1440,140,125,175,191
3902,4180,3870,4100,1450,200,175,240,260
3000,3280,2970,3160,1460,300,260,350,383
2172,2420,2130,2290,1470,440,390,520,554
1432,1640,1400,1550,1480,690,610,790,814
845,1020,820,920,1490,1070,980,1220,1226
455,600,440,500,1500,1640,1520,1830,1830
237,290,220,250,1510,2400,2260,2600,2592
125,150,115,130,1520,3270,3120,3500,3510
71,78,60,72,1530,4200,4060,4430,4432
Time,Price,%,SD
20/03 14:37,"1,488.62",0.11,10.74
Base,High,Low,CALL,,PUT,Low,High,Base
4816,5140,4790,5070,1440,140,125,175,191
3902,4180,3870,4100,1450,200,175,240,260
3000,3280,2970,3160,1460,300,260,350,383
2172,2420,2130,2290,1470,440,390,520,554
1432,1640,1400,1550,1480,690,610,790,814
845,1020,820,920,1490,1070,980,1220,1226
