Time,Price,%,SD
26/03 10:38,"1,440.06",0.87,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
2258,3840,2950,3700,1410,105,94,290,576
1528,2900,2020,2770,1420,180,150,460,842
934,2020,1320,1890,1430,310,110,710,1250
555,1250,780,1120,1440,540,470,1160,1849
296,650,400,540,1450,960,880,1760,2602
146,290,180,240,1460,1640,1530,2550,3438
70,120,72,96,1470,2490,2370,3410,4340
34,54,32,42,1480,3450,3350,4320,5144
17,28,15,24,1490,4430,4300,5200,6256
Time,Price,%,SD
26/03 13:29,"1,445.59",1.26,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4640,1400,68,66,195,388
2258,3840,2950,3620,1410,110,94,290,576
1528,2900,2020,2720,1420,190,150,460,842
934,2020,1320,1850,1430,330,110,710,1250
555,1250,780,1070,1440,580,470,1160,1849
296,650,400,520,1450,1020,880,1760,2602
146,290,180,230,1460,1710,1530,2550,3438
70,120,72,96,1470,2580,2370,3410,4340
34,54,32,42,1480,3520,3350,4320,5144
17,28,15,24,1490,4460,4300,5200,6256
Time,Price,%,SD
26/03 13:35,"1,445.30",1.23,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4600,1400,68,66,195,388
2258,3840,2950,3630,1410,115,94,290,576
1528,2900,2020,2720,1420,195,150,460,842
934,2020,1320,1850,1430,330,110,710,1250
555,1250,780,1100,1440,580,470,1160,1849
296,650,400,540,1450,1020,880,1760,2602
146,290,180,240,1460,1710,1530,2550,3438
70,120,72,94,1470,2550,2370,3410,4340
34,54,32,44,1480,3500,3350,4320,5144
17,28,15,22,1490,4460,4300,5200,6256
Time,Price,%,SD
26/03 13:47,"1,445.09",1.22,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4600,1400,74,66,195,388
2258,3840,2950,3560,1410,120,94,290,576
1528,2900,2020,2610,1420,200,150,460,842
934,2020,1320,1780,1430,350,110,710,1250
555,1250,780,1050,1440,610,470,1160,1849
296,650,400,510,1450,1070,880,1760,2602
146,290,180,230,1460,1780,1530,2550,3438
70,120,72,90,1470,2680,2370,3410,4340
34,54,32,42,1480,3580,3350,4320,5144
17,28,15,24,1490,4590,4300,5200,6256
Time,Price,%,SD
26/03 13:49,"1,445.09",1.22,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4600,1400,74,66,195,388
2258,3840,2950,3560,1410,120,94,290,576
1528,2900,2020,2610,1420,200,150,460,842
934,2020,1320,1780,1430,350,110,710,1250
555,1250,780,1050,1440,610,470,1160,1849
296,650,400,510,1450,1070,880,1760,2602
146,290,180,230,1460,1780,1530,2550,3438
70,120,72,90,1470,2680,2370,3410,4340
34,54,32,42,1480,3580,3350,4320,5144
17,28,15,24,1490,4590,4300,5200,6256
Time,Price,%,SD
26/03 13:59,"1,444.94",1.21,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4490,1400,76,66,195,388
2258,3840,2950,3520,1410,125,94,290,576
1528,2900,2020,2600,1420,210,150,460,842
934,2020,1320,1770,1430,360,110,710,1250
555,1250,780,1020,1440,620,470,1160,1849
296,650,400,500,1450,1100,880,1760,2602
146,290,180,220,1460,1820,1530,2550,3438
70,120,72,90,1470,2700,2370,3410,4340
34,54,32,42,1480,3670,3350,4320,5144
17,28,15,24,1490,4560,4300,5200,6256
Time,Price,%,SD
26/03 14:00,"1,445.25",1.23,11.70
Base,High,Low,CALL,,PUT,Low,High,Base
3136,4800,3910,4490,1400,76,66,195,388
2258,3840,2950,3520,1410,125,94,290,576
1528,2900,2020,2600,1420,210,150,460,842
934,2020,1320,1770,1430,360,110,710,1250
555,1250,780,1020,1440,620,470,1160,1849
296,650,400,500,1450,1100,880,1760,2602
146,290,180,220,1460,1820,1530,2550,3438
70,120,72,90,1470,2700,2370,3410,4340
34,54,32,42,1480,3670,3350,4320,5144
17,28,15,24,1490,4560,4300,5200,6256
