Time,Price,%,SD
04/04 09:24,"1,466.03",2.96,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
1248,1410,470,540,1440,5360,2500,5650,2938
Time,Price,%,SD
04/04 13:58,"1,394.42",-2.07,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,980,400,1240,442
8408,6150,4300,4600,1360,1190,500,1480,552
5624,5800,3550,3830,1370,1450,600,1780,685
5082,5100,2870,3160,1380,1740,770,2110,865
4396,4330,2280,2520,1390,2120,1000,2530,1058
3628,3690,1750,1940,1400,2560,1120,3000,1306
2916,3120,1310,1460,1410,3080,1400,3550,1615
2283,2390,960,1070,1420,3690,1800,4200,1967
1730,1850,680,780,1430,4390,2200,4910,2417
1248,1410,470,540,1440,5150,2500,5650,2938
Time,Price,%,SD
04/04 14:00,"1,392.98",-2.17,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,980,400,1240,442
8408,6150,4300,4600,1360,1190,500,1480,552
5624,5800,3550,3830,1370,1450,600,1780,685
5082,5100,2870,3160,1380,1740,770,2110,865
4396,4330,2280,2520,1390,2120,1000,2530,1058
3628,3690,1750,1940,1400,2560,1120,3000,1306
2916,3120,1310,1460,1410,3080,1400,3550,1615
2283,2390,960,1070,1420,3690,1800,4200,1967
1730,1850,680,780,1430,4390,2200,4910,2417
1248,1410,470,540,1440,5150,2500,5650,2938
Time,Price,%,SD
04/04 14:03,"1,392.98",-2.17,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1020,400,1240,442
8408,6150,4300,4600,1360,1250,500,1480,552
5624,5800,3550,3800,1370,1480,600,1780,685
5082,5100,2870,3110,1380,1790,770,2110,865
4396,4330,2280,2490,1390,2150,1000,2530,1058
3628,3690,1750,1920,1400,2590,1120,3000,1306
2916,3120,1310,1450,1410,3110,1400,3550,1615
2283,2390,960,1050,1420,3720,1800,4200,1967
1730,1850,680,750,1430,4450,2200,4910,2417
1248,1410,470,520,1440,5230,2500,5650,2938
Time,Price,%,SD
04/04 14:04,"1,392.98",-2.17,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1020,400,1240,442
8408,6150,4300,4600,1360,1250,500,1480,552
5624,5800,3550,3800,1370,1480,600,1780,685
5082,5100,2870,3110,1380,1790,770,2110,865
4396,4330,2280,2490,1390,2150,1000,2530,1058
3628,3690,1750,1920,1400,2590,1120,3000,1306
2916,3120,1310,1450,1410,3110,1400,3550,1615
2283,2390,960,1050,1420,3720,1800,4200,1967
1730,1850,680,750,1430,4450,2200,4910,2417
1248,1410,470,520,1440,5230,2500,5650,2938
Time,Price,%,SD
04/04 14:13,"1,392.46",-2.21,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1060,400,1240,442
8408,6150,4300,4450,1360,1260,500,1480,552
5624,5800,3550,3720,1370,1530,600,1780,685
5082,5100,2870,3010,1380,1850,770,2110,865
4396,4330,2280,2400,1390,2220,1000,2530,1058
3628,3690,1750,1860,1400,2650,1120,3000,1306
2916,3120,1310,1390,1410,3210,1400,3550,1615
2283,2390,960,990,1420,3810,1800,4200,1967
1730,1850,680,700,1430,4520,2200,4910,2417
1248,1410,470,480,1440,5200,2500,5650,2938
Time,Price,%,SD
04/04 14:17,"1,392.46",-2.21,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1080,400,1240,442
8408,6150,4300,4430,1360,1300,500,1480,552
5624,5800,3550,3660,1370,1550,600,1780,685
5082,5100,2870,2980,1380,1880,770,2110,865
4396,4330,2280,2380,1390,2250,1000,2530,1058
3628,3690,1750,1800,1400,2700,1120,3000,1306
2916,3120,1310,1330,1410,3230,1400,3550,1615
2283,2390,960,950,1420,3860,1800,4200,1967
1730,1850,680,650,1430,4520,2200,4910,2417
1248,1410,470,440,1440,5200,2500,5650,2938
Time,Price,%,SD
04/04 14:13,"1,392.46",-2.21,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1080,400,1240,442
8408,6150,4300,4430,1360,1300,500,1480,552
5624,5800,3550,3660,1370,1550,600,1780,685
5082,5100,2870,2980,1380,1880,770,2110,865
4396,4330,2280,2380,1390,2250,1000,2530,1058
3628,3690,1750,1800,1400,2700,1120,3000,1306
2916,3120,1310,1330,1410,3230,1400,3550,1615
2283,2390,940,950,1420,3860,1800,4200,1967
1730,1850,650,650,1430,4520,2200,4910,2417
1248,1410,440,440,1440,5200,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1080,400,1240,442
8408,6150,4300,4430,1360,1300,500,1480,552
5624,5800,3550,3660,1370,1550,600,1780,685
5082,5100,2870,2980,1380,1880,770,2110,865
4396,4330,2280,2380,1390,2250,1000,2530,1058
3628,3690,1750,1800,1400,2700,1120,3000,1306
2916,3120,1310,1330,1410,3230,1400,3550,1615
2283,2390,940,950,1420,3860,1800,4200,1967
1730,1850,650,650,1430,4520,2200,4910,2417
1248,1410,440,440,1440,5200,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1170,400,1240,442
8408,6150,4300,4450,1360,1400,500,1480,552
5624,5800,3550,3680,1370,1660,600,1780,685
5082,5100,2870,3060,1380,1970,770,2110,865
4396,4330,2280,2420,1390,2340,1000,2530,1058
3628,3690,1750,1850,1400,2780,1120,3000,1306
2916,3120,1310,1380,1410,3300,1400,3550,1615
2283,2390,940,980,1420,3920,1800,4200,1967
1730,1850,650,690,1430,4580,2200,4910,2417
1248,1410,440,460,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1170,400,1240,442
8408,6150,4300,4450,1360,1400,500,1480,552
5624,5800,3550,3680,1370,1660,600,1780,685
5082,5100,2870,3060,1380,1970,770,2110,865
4396,4330,2280,2420,1390,2340,1000,2530,1058
3628,3690,1750,1850,1400,2780,1120,3000,1306
2916,3120,1310,1380,1410,3300,1400,3550,1615
2283,2390,930,980,1420,3920,1800,4200,1967
1730,1850,650,690,1430,4580,2200,4910,2417
1248,1410,430,460,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
Time,Price,%,SD
04/04 14:24,"1,391.67",-2.26,11.76
Base,High,Low,CALL,,PUT,Low,High,Base
5400,6320,5160,5400,1350,1196,400,1240,442
8408,6150,4300,4450,1360,1425,500,1480,552
5624,5800,3550,3680,1370,1673,600,1780,685
5082,5100,2870,3048,1380,1996,770,2110,865
4396,4330,2280,2427,1390,2352,1000,2530,1058
3628,3690,1750,1859,1400,2815,1120,3000,1306
2916,3120,1310,1373,1410,3341,1400,3550,1615
2283,2390,930,993,1420,3936,1800,4200,1967
1730,1850,650,689,1430,4588,2200,4910,2417
1248,1410,430,451,1440,5350,2500,5650,2938
