Time,Price,%,SD
02/04 09:27,"1,446.49",0.44,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
6664,0,0,6664,1380,640,530,650,504
5774,5160,4750,4750,1390,820,670,820,622
4838,4330,3960,3980,1400,1040,860,1050,802
4027,3670,3240,3270,1410,1310,1070,1330,1018
3279,2960,2570,2590,1420,1640,1350,1670,1283
2584,2340,1970,2000,1430,2060,1660,2060,1590
1972,1810,1470,1480,1440,2520,2000,2560,2002
1445,1380,1030,1040,1450,3080,2570,3110,2449
1000,850,680,690,1460,3720,3270,3760,3001
645,540,410,420,1470,4460,3950,4500,3629
Time,Price,%,SD
02/04 11:33,"1,429.92",-0.71,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
6664,0,0,6664,1380,650,530,650,504
5774,5160,4750,4760,1390,820,670,820,622
4838,4330,3960,3980,1400,1040,860,1050,802
4027,3670,3240,3270,1410,1320,1070,1330,1018
3279,2960,2570,2580,1420,1650,1350,1670,1283
2584,2340,1970,1990,1430,2040,1660,2060,1590
1972,1810,1470,1470,1440,2540,2000,2560,2002
1445,1380,1030,1040,1450,3090,2570,3110,2449
1000,850,680,690,1460,3750,3270,3760,3001
645,540,410,420,1470,4460,3950,4500,3629
Time,Price,%,SD
02/04 11:35,"1,429.82",-0.71,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
6664,0,0,6664,1380,650,530,650,504
5774,5160,4750,4760,1390,820,670,820,622
4838,4330,3960,3980,1400,1040,860,1050,802
4027,3670,3240,3270,1410,1320,1070,1330,1018
3279,2960,2570,2580,1420,1650,1350,1670,1283
2584,2340,1970,1990,1430,2040,1660,2060,1590
1972,1810,1470,1470,1440,2540,2000,2560,2002
1445,1380,1030,1040,1450,3090,2570,3110,2449
1000,850,680,690,1460,3750,3270,3760,3001
645,540,410,420,1470,4460,3950,4500,3629
Time,Price,%,SD
02/04 11:37,"1,429.82",-0.71,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
6664,0,0,5550,1380,650,530,650,504
5774,5160,4750,4760,1390,820,670,820,622
4838,4330,3960,3990,1400,1040,860,1050,802
4027,3670,3240,3250,1410,1320,1070,1330,1018
3279,2960,2570,2600,1420,1670,1350,1670,1283
2584,2340,1970,1990,1430,2070,1660,2060,1590
1972,1810,1470,1470,1440,2550,2000,2560,2002
1445,1380,1030,1040,1450,3090,2570,3110,2449
1000,850,680,690,1460,3750,3270,3760,3001
645,540,410,420,1470,4490,3950,4500,3629
Time,Price,%,SD
02/04 11:39,"1,429.82",-0.71,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
6664,5550,5550,5550,1380,650,530,650,504
5774,5160,4750,4760,1390,820,670,820,622
4838,4330,3960,3990,1400,1040,860,1050,802
4027,3670,3240,3250,1410,1320,1070,1330,1018
3279,2960,2570,2600,1420,1670,1350,1670,1283
2584,2340,1970,1990,1430,2070,1660,2070,1590
1972,1810,1470,1470,1440,2550,2000,2560,2002
1445,1380,1030,1040,1450,3090,2570,3110,2449
1000,850,680,690,1460,3750,3270,3760,3001
645,540,410,420,1470,4490,3950,4500,3629
Time,Price,%,SD
02/04 11:41,"1,430.19",-0.69,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4760,1390,820,670,820,622
4838,4330,3960,3990,1400,1040,860,1050,802
4027,3670,3240,3250,1410,1320,1070,1330,1018
3279,2960,2570,2600,1420,1670,1350,1670,1283
2584,2340,1970,1990,1430,2070,1660,2070,1590
1972,1810,1470,1470,1440,2550,2000,2560,2002
1445,1380,1030,1040,1450,3090,2570,3110,2449
1000,850,680,690,1460,3750,3270,3760,3001
645,540,410,420,1470,4490,3950,4500,3629
385,310,230,230,1480,5310,4620,5310,4390
Time,Price,%,SD
02/04 11:43,"1,430.19",-0.69,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4760,1390,820,670,820,622
4838,4330,3960,3990,1400,1040,860,1050,802
4027,3670,3240,3250,1410,1320,1070,1330,1018
3279,2960,2570,2600,1420,1670,1350,1670,1283
2584,2340,1970,1990,1430,2070,1660,2070,1590
1972,1810,1470,1470,1440,2550,2000,2560,2002
1445,1380,1030,1040,1450,3090,2570,3110,2449
1000,850,680,690,1460,3750,3270,3760,3001
645,540,410,420,1470,4490,3950,4500,3629
385,310,230,230,1480,5310,4620,5310,4390
Time,Price,%,SD
02/04 11:46,"1,430.05",-0.70,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4780,1390,820,670,830,622
4838,4330,3960,3990,1400,1040,860,1050,802
4027,3670,3240,3250,1410,1320,1070,1330,1018
3279,2960,2570,2610,1420,1650,1350,1670,1283
2584,2340,1970,2000,1430,2040,1660,2070,1590
1972,1810,1470,1480,1440,2540,2000,2560,2002
1445,1380,1030,1050,1450,3070,2570,3110,2449
1000,850,680,690,1460,3750,3270,3760,3001
645,540,410,420,1470,4490,3950,4500,3629
385,310,230,240,1480,5310,4620,5310,4390
Time,Price,%,SD
02/04 11:57,"1,430.75",-0.65,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,780,670,830,622
4838,4330,3960,4070,1400,1000,860,1050,802
4027,3670,3240,3330,1410,1270,1070,1330,1018
3279,2960,2570,2670,1420,1600,1350,1670,1283
2584,2340,1970,2060,1430,1990,1660,2070,1590
1972,1810,1470,1520,1440,2450,2000,2560,2002
1445,1380,1030,1090,1450,3020,2570,3110,2449
1000,850,680,710,1460,3610,3270,3760,3001
645,540,410,430,1470,4330,3950,4500,3629
385,310,230,250,1480,5180,4620,5310,4390
Time,Price,%,SD
02/04 11:59,"1,430.75",-0.65,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,780,670,830,622
4838,4330,3960,4070,1400,1000,860,1050,802
4027,3670,3240,3330,1410,1270,1070,1330,1018
3279,2960,2570,2670,1420,1600,1350,1670,1283
2584,2340,1970,2060,1430,1990,1660,2070,1590
1972,1810,1470,1520,1440,2450,2000,2560,2002
1445,1380,1030,1090,1450,3020,2570,3110,2449
1000,850,680,710,1460,3610,3270,3760,3001
645,540,410,430,1470,4330,3950,4500,3629
385,310,230,250,1480,5180,4620,5310,4390
Time,Price,%,SD
02/04 12:03,"1,430.42",-0.67,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,810,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1290,1070,1330,1018
3279,2960,2570,2640,1420,1640,1350,1670,1283
2584,2340,1970,2030,1430,2030,1660,2070,1590
1972,1810,1470,1510,1440,2500,2000,2560,2002
1445,1380,1030,1070,1450,3020,2570,3110,2449
1000,850,680,700,1460,3700,3270,3760,3001
645,540,410,430,1470,4420,3950,4500,3629
385,310,230,240,1480,5230,4620,5310,4390
Time,Price,%,SD
02/04 12:06,"1,430.36",-0.68,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1290,1070,1330,1018
3279,2960,2570,2640,1420,1630,1350,1670,1283
2584,2340,1970,2040,1430,2030,1660,2070,1590
1972,1810,1470,1500,1440,2500,2000,2560,2002
1445,1380,1030,1070,1450,3040,2570,3110,2449
1000,850,680,700,1460,3700,3270,3760,3001
645,540,410,430,1470,4420,3950,4500,3629
385,310,230,250,1480,5220,4620,5310,4390
Time,Price,%,SD
02/04 12:08,"1,430.36",-0.68,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1290,1070,1330,1018
3279,2960,2570,2640,1420,1630,1350,1670,1283
2584,2340,1970,2040,1430,2030,1660,2070,1590
1972,1810,1470,1500,1440,2500,2000,2560,2002
1445,1380,1030,1070,1450,3040,2570,3110,2449
1000,850,680,700,1460,3700,3270,3760,3001
645,540,410,430,1470,4420,3950,4500,3629
385,310,230,250,1480,5220,4620,5310,4390
Time,Price,%,SD
02/04 12:11,"1,430.90",-0.64,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1290,1070,1330,1018
3279,2960,2570,2640,1420,1630,1350,1670,1283
2584,2340,1970,2040,1430,2030,1660,2070,1590
1972,1810,1470,1500,1440,2500,2000,2560,2002
1445,1380,1030,1070,1450,3040,2570,3110,2449
1000,850,680,700,1460,3700,3270,3760,3001
645,540,410,430,1470,4420,3950,4500,3629
385,310,230,250,1480,5220,4620,5310,4390
Time,Price,%,SD
02/04 12:13,"1,430.90",-0.64,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1300,1070,1330,1018
3279,2960,2570,2610,1420,1630,1350,1670,1283
2584,2340,1970,2010,1430,2020,1660,2070,1590
1972,1810,1470,1520,1440,2500,2000,2560,2002
1445,1380,1030,1050,1450,3040,2570,3110,2449
1000,850,680,700,1460,3700,3270,3760,3001
645,540,410,430,1470,4430,3950,4500,3629
385,310,230,240,1480,5260,4620,5310,4390
Time,Price,%,SD
02/04 12:15,"1,430.90",-0.64,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4890,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1300,1070,1330,1018
3279,2960,2570,2610,1420,1630,1350,1670,1283
2584,2340,1970,2010,1430,2020,1660,2070,1590
1972,1810,1470,1520,1440,2500,2000,2560,2002
1445,1380,1030,1050,1450,3040,2570,3110,2449
1000,850,680,700,1460,3700,3270,3760,3001
645,540,410,430,1470,4430,3950,4500,3629
385,310,230,240,1480,5260,4620,5310,4390
Time,Price,%,SD
02/04 12:19,"1,430.66",-0.65,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4850,1390,800,670,830,622
4838,4330,3960,4020,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1300,1070,1330,1018
3279,2960,2570,2640,1420,1620,1350,1670,1283
2584,2340,1970,2030,1430,2030,1660,2070,1590
1972,1810,1470,1510,1440,2490,2000,2560,2002
1445,1380,1030,1070,1450,3050,2570,3110,2449
1000,850,680,710,1460,3680,3270,3760,3001
645,540,410,430,1470,4400,3950,4500,3629
385,310,230,240,1480,5200,4620,5310,4390
Time,Price,%,SD
02/04 12:20,"1,430.81",-0.64,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4850,1390,800,670,830,622
4838,4330,3960,4020,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1300,1070,1330,1018
3279,2960,2570,2640,1420,1620,1350,1670,1283
2584,2340,1970,2030,1430,2030,1660,2070,1590
1972,1810,1470,1510,1440,2490,2000,2560,2002
1445,1380,1030,1070,1450,3050,2570,3110,2449
1000,850,680,710,1460,3680,3270,3760,3001
645,540,410,430,1470,4400,3950,4500,3629
385,310,230,240,1480,5200,4620,5310,4390
Time,Price,%,SD
02/04 12:26,"1,431.08",-0.63,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4850,1390,800,670,830,622
4838,4330,3960,4020,1400,1020,860,1050,802
4027,3670,3240,3320,1410,1300,1070,1330,1018
3279,2960,2570,2630,1420,1620,1350,1670,1283
2584,2340,1970,2020,1430,2030,1660,2070,1590
1972,1810,1470,1490,1440,2490,2000,2560,2002
1445,1380,1030,1060,1450,3040,2570,3110,2449
1000,850,680,700,1460,3690,3270,3760,3001
645,540,410,430,1470,4420,3950,4500,3629
385,310,230,240,1480,5200,4620,5310,4390
Time,Price,%,SD
02/04 12:31,"1,431.25",-0.61,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,790,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3300,1410,1280,1070,1330,1018
3279,2960,2570,2640,1420,1610,1350,1670,1283
2584,2340,1970,2040,1430,2010,1660,2070,1590
1972,1810,1470,1490,1440,2460,2000,2560,2002
1445,1380,1030,1070,1450,3010,2570,3110,2449
1000,850,680,700,1460,3670,3270,3760,3001
645,540,410,430,1470,4400,3950,4500,3629
385,310,230,250,1480,5220,4620,5310,4390
Time,Price,%,SD
02/04 12:35,"1,431.20",-0.62,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3300,1410,1280,1070,1330,1018
3279,2960,2570,2640,1420,1620,1350,1670,1283
2584,2340,1970,2040,1430,2010,1660,2070,1590
1972,1810,1470,1510,1440,2480,2000,2560,2002
1445,1380,1030,1060,1450,3020,2570,3110,2449
1000,850,680,700,1460,3670,3270,3760,3001
645,540,410,430,1470,4410,3950,4500,3629
385,310,230,240,1480,5230,4620,5310,4390
Time,Price,%,SD
02/04 12:37,"1,431.20",-0.62,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3300,1410,1280,1070,1330,1018
3279,2960,2570,2640,1420,1610,1350,1670,1283
2584,2340,1970,2030,1430,2020,1660,2070,1590
1972,1810,1470,1510,1440,2480,2000,2560,2002
1445,1380,1030,1060,1450,3030,2570,3110,2449
1000,850,680,700,1460,3680,3270,3760,3001
645,540,410,420,1470,4410,3950,4500,3629
385,310,230,240,1480,5230,4620,5310,4390
Time,Price,%,SD
02/04 12:39,"1,431.20",-0.62,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3300,1410,1280,1070,1330,1018
3279,2960,2570,2640,1420,1610,1350,1670,1283
2584,2340,1970,2030,1430,2020,1660,2070,1590
1972,1810,1470,1510,1440,2480,2000,2560,2002
1445,1380,1030,1060,1450,3030,2570,3110,2449
1000,850,680,700,1460,3680,3270,3760,3001
645,540,410,420,1470,4410,3950,4500,3629
385,310,230,240,1480,5230,4620,5310,4390
Time,Price,%,SD
02/04 12:42,"1,431.41",-0.60,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,800,670,830,622
4838,4330,3960,4030,1400,1020,860,1050,802
4027,3670,3240,3300,1410,1280,1070,1330,1018
3279,2960,2570,2640,1420,1610,1350,1670,1283
2584,2340,1970,2030,1430,2020,1660,2070,1590
1972,1810,1470,1510,1440,2480,2000,2560,2002
1445,1380,1030,1060,1450,3030,2570,3110,2449
1000,850,680,700,1460,3680,3270,3760,3001
645,540,410,420,1470,4410,3950,4500,3629
385,310,230,240,1480,5230,4620,5310,4390
Time,Price,%,SD
02/04 12:48,"1,431.14",-0.62,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,790,670,830,622
4838,4330,3960,4050,1400,1010,860,1050,802
4027,3670,3240,3330,1410,1280,1070,1330,1018
3279,2960,2570,2660,1420,1610,1350,1670,1283
2584,2340,1970,2060,1430,1990,1660,2070,1590
1972,1810,1470,1530,1440,2460,2000,2560,2002
1445,1380,1030,1070,1450,3010,2570,3110,2449
1000,850,680,710,1460,3650,3270,3760,3001
645,540,410,420,1470,4380,3950,4500,3629
385,310,230,240,1480,5210,4620,5310,4390
Time,Price,%,SD
02/04 12:52,"1,430.91",-0.64,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,790,670,830,622
4838,4330,3960,4050,1400,1010,860,1050,802
4027,3670,3240,3330,1410,1280,1070,1330,1018
3279,2960,2570,2660,1420,1610,1350,1670,1283
2584,2340,1970,2060,1430,1990,1660,2070,1590
1972,1810,1470,1530,1440,2460,2000,2560,2002
1445,1380,1030,1070,1450,3010,2570,3110,2449
1000,850,680,710,1460,3650,3270,3760,3001
645,540,410,420,1470,4380,3950,4500,3629
385,310,230,240,1480,5210,4620,5310,4390
Time,Price,%,SD
02/04 12:59,"1,431.06",-0.63,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,790,670,830,622
4838,4330,3960,4060,1400,1020,860,1050,802
4027,3670,3240,3330,1410,1280,1070,1330,1018
3279,2960,2570,2650,1420,1610,1350,1670,1283
2584,2340,1970,2040,1430,2000,1660,2070,1590
1972,1810,1470,1510,1440,2470,2000,2560,2002
1445,1380,1030,1070,1450,3020,2570,3110,2449
1000,850,680,710,1460,3660,3270,3760,3001
645,540,410,420,1470,4390,3950,4500,3629
385,310,230,240,1480,5210,4620,5310,4390
Time,Price,%,SD
02/04 13:01,"1,430.97",-0.63,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4830,1390,790,670,830,622
4838,4330,3960,4060,1400,1020,860,1050,802
4027,3670,3240,3330,1410,1280,1070,1330,1018
3279,2960,2570,2650,1420,1610,1350,1670,1283
2584,2340,1970,2040,1430,2000,1660,2070,1590
1972,1810,1470,1510,1440,2470,2000,2560,2002
1445,1380,1030,1070,1450,3020,2570,3110,2449
1000,850,680,710,1460,3660,3270,3760,3001
645,540,410,420,1470,4390,3950,4500,3629
385,310,230,240,1480,5210,4620,5310,4390
Time,Price,%,SD
02/04 13:07,"1,430.68",-0.65,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4840,1390,790,670,830,622
4838,4330,3960,4050,1400,1010,860,1050,802
4027,3670,3240,3320,1410,1280,1070,1330,1018
3279,2960,2570,2660,1420,1600,1350,1670,1283
2584,2340,1970,2050,1430,2000,1660,2070,1590
1972,1810,1470,1510,1440,2460,2000,2560,2002
1445,1380,1030,1070,1450,3000,2570,3110,2449
1000,850,680,710,1460,3660,3270,3760,3001
645,540,410,430,1470,4380,3950,4500,3629
385,310,230,240,1480,5170,4620,5310,4390
Time,Price,%,SD
02/04 13:11,"1,430.97",-0.63,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4840,1390,790,670,830,622
4838,4330,3960,4050,1400,1010,860,1050,802
4027,3670,3240,3320,1410,1280,1070,1330,1018
3279,2960,2570,2660,1420,1600,1350,1670,1283
2584,2340,1970,2050,1430,2000,1660,2070,1590
1972,1810,1470,1510,1440,2460,2000,2560,2002
1445,1380,1030,1070,1450,3000,2570,3110,2449
1000,850,680,710,1460,3660,3270,3760,3001
645,540,410,430,1470,4380,3950,4500,3629
385,310,230,240,1480,5170,4620,5310,4390
Time,Price,%,SD
02/04 13:15,"1,431.93",-0.57,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4860,1390,790,670,830,622
4838,4330,3960,4050,1400,1010,860,1050,802
4027,3670,3240,3320,1410,1270,1070,1330,1018
3279,2960,2570,2660,1420,1600,1350,1670,1283
2584,2340,1970,2060,1430,1990,1660,2070,1590
1972,1810,1470,1520,1440,2460,2000,2560,2002
1445,1380,1030,1070,1450,2990,2570,3110,2449
1000,850,680,710,1460,3660,3270,3760,3001
645,540,410,430,1470,4370,3950,4500,3629
385,310,230,240,1480,5170,4620,5310,4390
Time,Price,%,SD
02/04 13:17,"1,431.93",-0.57,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4860,1390,790,670,830,622
4838,4330,3960,4050,1400,1010,860,1050,802
4027,3670,3240,3320,1410,1270,1070,1330,1018
3279,2960,2570,2660,1420,1600,1350,1670,1283
2584,2340,1970,2060,1430,1990,1660,2070,1590
1972,1810,1470,1520,1440,2460,2000,2560,2002
1445,1380,1030,1070,1450,2990,2570,3110,2449
1000,850,680,710,1460,3660,3270,3760,3001
645,540,410,430,1470,4370,3950,4500,3629
385,310,230,240,1480,5170,4620,5310,4390
Time,Price,%,SD
02/04 13:19,"1,431.93",-0.57,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4880,1390,780,670,830,622
4838,4330,3960,4100,1400,1000,860,1050,802
4027,3670,3240,3360,1410,1250,1070,1330,1018
3279,2960,2570,2660,1420,1580,1350,1670,1283
2584,2340,1970,2100,1430,1960,1660,2070,1590
1972,1810,1470,1550,1440,2410,2000,2560,2002
1445,1380,1030,1090,1450,2960,2570,3110,2449
1000,850,680,730,1460,3600,3270,3760,3001
645,540,410,430,1470,4300,3950,4500,3629
385,310,230,250,1480,5100,4620,5310,4390
Time,Price,%,SD
02/04 13:26,"1,431.48",-0.60,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4920,1390,770,670,830,622
4838,4330,3960,4140,1400,1010,860,1050,802
4027,3670,3240,3390,1410,1250,1070,1330,1018
3279,2960,2570,2690,1420,1570,1350,1670,1283
2584,2340,1970,2090,1430,1950,1660,2070,1590
1972,1810,1470,1540,1440,2410,2000,2560,2002
1445,1380,1030,1080,1450,2960,2570,3110,2449
1000,850,680,720,1460,3570,3270,3760,3001
645,540,410,430,1470,4280,3950,4500,3629
385,310,230,240,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:29,"1,431.48",-0.60,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4920,1390,780,670,830,622
4838,4330,3960,4140,1400,1010,860,1050,802
4027,3670,3240,3390,1410,1250,1070,1330,1018
3279,2960,2570,2700,1420,1570,1350,1670,1283
2584,2340,1970,2090,1430,1950,1660,2070,1590
1972,1810,1470,1550,1440,2410,2000,2560,2002
1445,1380,1030,1090,1450,2950,2570,3110,2449
1000,850,680,710,1460,3580,3270,3760,3001
645,540,410,440,1470,4280,3950,4500,3629
385,310,230,250,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:31,"1,431.57",-0.59,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4920,1390,780,670,830,622
4838,4330,3960,4140,1400,1010,860,1050,802
4027,3670,3240,3390,1410,1250,1070,1330,1018
3279,2960,2570,2700,1420,1570,1350,1670,1283
2584,2340,1970,2090,1430,1950,1660,2070,1590
1972,1810,1470,1550,1440,2410,2000,2560,2002
1445,1380,1030,1090,1450,2950,2570,3110,2449
1000,850,680,710,1460,3580,3270,3760,3001
645,540,410,440,1470,4280,3950,4500,3629
385,310,230,250,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:33,"1,431.57",-0.59,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4920,1390,770,670,830,622
4838,4330,3960,4110,1400,990,860,1050,802
4027,3670,3240,3370,1410,1250,1070,1330,1018
3279,2960,2570,2710,1420,1580,1350,1670,1283
2584,2340,1970,2090,1430,1950,1660,2070,1590
1972,1810,1470,1540,1440,2420,2000,2560,2002
1445,1380,1030,1080,1450,2970,2570,3110,2449
1000,850,680,710,1460,3600,3270,3760,3001
645,540,410,440,1470,4280,3950,4500,3629
385,310,230,250,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:35,"1,431.76",-0.58,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4920,1390,770,670,830,622
4838,4330,3960,4110,1400,990,860,1050,802
4027,3670,3240,3370,1410,1250,1070,1330,1018
3279,2960,2570,2710,1420,1580,1350,1670,1283
2584,2340,1970,2090,1430,1950,1660,2070,1590
1972,1810,1470,1540,1440,2420,2000,2560,2002
1445,1380,1030,1080,1450,2970,2570,3110,2449
1000,850,680,710,1460,3600,3270,3760,3001
645,540,410,440,1470,4280,3950,4500,3629
385,310,230,250,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:41,"1,431.48",-0.60,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4910,1390,770,670,830,622
4838,4330,3960,4130,1400,980,860,1050,802
4027,3670,3240,3380,1410,1240,1070,1330,1018
3279,2960,2570,2700,1420,1560,1350,1670,1283
2584,2340,1970,2090,1430,1950,1660,2070,1590
1972,1810,1470,1530,1440,2410,2000,2560,2002
1445,1380,1030,1080,1450,2940,2570,3110,2449
1000,850,680,710,1460,3570,3270,3760,3001
645,540,410,430,1470,4300,3950,4500,3629
385,310,230,240,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:42,"1,431.48",-0.60,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4910,1390,780,670,830,622
4838,4330,3960,4120,1400,990,860,1050,802
4027,3670,3240,3380,1410,1250,1070,1330,1018
3279,2960,2570,2710,1420,1560,1350,1670,1283
2584,2340,1970,2070,1430,1950,1660,2070,1590
1972,1810,1470,1540,1440,2430,2000,2560,2002
1445,1380,1030,1080,1450,2960,2570,3110,2449
1000,850,680,710,1460,3580,3270,3760,3001
645,540,410,430,1470,4330,3950,4500,3629
385,310,230,240,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:44,"1,430.94",-0.64,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4910,1390,780,670,830,622
4838,4330,3960,4120,1400,990,860,1050,802
4027,3670,3240,3380,1410,1250,1070,1330,1018
3279,2960,2570,2710,1420,1560,1350,1670,1283
2584,2340,1970,2070,1430,1950,1660,2070,1590
1972,1810,1470,1540,1440,2430,2000,2560,2002
1445,1380,1030,1080,1450,2960,2570,3110,2449
1000,850,680,710,1460,3580,3270,3760,3001
645,540,410,430,1470,4330,3950,4500,3629
385,310,230,240,1480,5080,4620,5310,4390
Time,Price,%,SD
02/04 13:46,"1,430.94",-0.64,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4860,1390,790,670,830,622
4838,4330,3960,4090,1400,1010,860,1050,802
4027,3670,3240,3340,1410,1280,1070,1330,1018
3279,2960,2570,2670,1420,1600,1350,1670,1283
2584,2340,1970,2050,1430,2000,1660,2070,1590
1972,1810,1470,1520,1440,2470,2000,2560,2002
1445,1380,1030,1060,1450,3010,2570,3110,2449
1000,850,680,700,1460,3640,3270,3760,3001
645,540,410,420,1470,4340,3950,4500,3629
385,310,230,240,1480,5150,4620,5310,4390
Time,Price,%,SD
02/04 13:51,"1,431.21",-0.62,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4860,1390,790,670,830,622
4838,4330,3960,4090,1400,1010,860,1050,802
4027,3670,3240,3340,1410,1280,1070,1330,1018
3279,2960,2570,2670,1420,1600,1350,1670,1283
2584,2340,1970,2050,1430,2000,1660,2070,1590
1972,1810,1470,1520,1440,2470,2000,2560,2002
1445,1380,1030,1060,1450,3010,2570,3110,2449
1000,850,680,700,1460,3640,3270,3760,3001
645,540,410,420,1470,4340,3950,4500,3629
385,310,230,240,1480,5150,4620,5310,4390
Time,Price,%,SD
02/04 13:57,"1,431.23",-0.62,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4870,1390,780,670,830,622
4838,4330,3960,4090,1400,1010,860,1050,802
4027,3670,3240,3350,1410,1260,1070,1330,1018
3279,2960,2570,2670,1420,1600,1350,1670,1283
2584,2340,1970,2050,1430,1980,1660,2070,1590
1972,1810,1470,1520,1440,2440,2000,2560,2002
1445,1380,1030,1070,1450,2980,2570,3110,2449
1000,850,680,700,1460,3620,3270,3760,3001
645,540,410,420,1470,4340,3950,4500,3629
385,310,230,240,1480,5150,4620,5310,4390
Time,Price,%,SD
02/04 13:59,"1,431.23",-0.62,11.81
Base,High,Low,CALL,,PUT,Low,High,Base
5774,5160,4750,4870,1390,780,670,830,622
4838,4330,3960,4090,1400,1010,860,1050,802
4027,3670,3240,3350,1410,1260,1070,1330,1018
3279,2960,2570,2670,1420,1600,1350,1670,1283
2584,2340,1970,2050,1430,1980,1660,2070,1590
1972,1810,1470,1520,1440,2440,2000,2560,2002
