Time,Price,%,SD
01/04 09:25,"1,442.76",0.46,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
3122,3600,3400,3440,1420,1200,1180,1310,1580
2582,2920,2490,2750,1430,1490,1470,1730,1937
1991,2280,2070,2120,1440,1860,1820,2140,2340
1453,1710,1510,1560,1450,2300,2270,2540,2827
1028,1280,1050,1090,1460,2830,2780,3080,3391
681,800,690,710,1470,3470,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,5010,4880,5060,5725
Time,Price,%,SD
01/04 11:23,"1,443.19",0.49,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3440,1420,1200,1180,1310,1580
2582,2920,2490,2750,1430,1490,1470,1730,1937
1991,2280,2070,2120,1440,1860,1820,2140,2340
1453,1710,1510,1560,1450,2300,2270,2540,2827
1028,1280,1050,1090,1460,2830,2780,3080,3391
681,800,690,710,1470,3470,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,5010,4880,5060,5725
Time,Price,%,SD
01/04 11:25,"1,443.19",0.49,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3460,1420,1200,1180,1310,1580
2582,2920,2490,2750,1430,1490,1470,1730,1937
1991,2280,2070,2110,1440,1850,1820,2140,2340
1453,1710,1510,1570,1450,2300,2270,2540,2827
1028,1280,1050,1090,1460,2820,2780,3080,3391
681,800,690,710,1470,3440,3390,3810,4057
410,550,410,430,1480,4170,4090,4250,4836
227,280,230,230,1490,4970,4880,5060,5725
Time,Price,%,SD
01/04 11:27,"1,443.19",0.49,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,750,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3460,1420,1200,1180,1310,1580
2582,2920,2490,2750,1430,1490,1470,1730,1937
1991,2280,2070,2120,1440,1860,1820,2140,2340
1453,1710,1510,1560,1450,2300,2270,2540,2827
1028,1280,1050,1090,1460,2820,2780,3080,3391
681,800,690,710,1470,3440,3390,3810,4057
410,550,410,430,1480,4170,4090,4250,4836
227,280,230,230,1490,4970,4880,5060,5725
Time,Price,%,SD
01/04 11:29,"1,443.19",0.49,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,750,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3460,1420,1200,1180,1310,1580
2582,2920,2490,2750,1430,1490,1470,1730,1937
1991,2280,2070,2120,1440,1860,1820,2140,2340
1453,1710,1510,1560,1450,2300,2270,2540,2827
1028,1280,1050,1090,1460,2820,2780,3080,3391
681,800,690,710,1470,3440,3390,3810,4057
410,550,410,430,1480,4170,4090,4250,4836
227,280,230,230,1490,4970,4880,5060,5725
Time,Price,%,SD
01/04 11:30,"1,443.47",0.50,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,750,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3460,1420,1200,1180,1310,1580
2582,2920,2490,2750,1430,1490,1470,1730,1937
1991,2280,2070,2120,1440,1860,1820,2140,2340
1453,1710,1510,1560,1450,2300,2270,2540,2827
1028,1280,1050,1090,1460,2820,2780,3080,3391
681,800,690,710,1470,3440,3390,3810,4057
410,550,410,430,1480,4170,4090,4250,4836
227,280,230,230,1490,4970,4880,5060,5725
Time,Price,%,SD
01/04 11:36,"1,442.77",0.46,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3440,1420,1200,1180,1310,1580
2582,2920,2490,2740,1430,1500,1470,1730,1937
1991,2280,2070,2110,1440,1860,1820,2140,2340
1453,1710,1510,1550,1450,2320,0,0,2827
1028,1280,1050,1080,1460,2830,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,4980,4880,5060,5725
Time,Price,%,SD
01/04 11:38,"1,442.77",0.46,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3440,1420,1200,1180,1310,1580
2582,2920,2490,2740,1430,1500,1470,1730,1937
1991,2280,2070,2110,1440,1860,1820,2140,2340
1453,1710,1510,1550,1450,2320,2270,2540,2827
1028,1280,1050,1080,1460,2830,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,4980,4880,5060,5725
Time,Price,%,SD
01/04 11:40,"1,442.92",0.47,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3440,1420,1200,1180,1310,1580
2582,2920,2490,2740,1430,1500,1470,1730,1937
1991,2280,2070,2110,1440,1860,1820,2140,2340
1453,1710,1510,1550,1450,2320,2270,2540,2827
1028,1280,1050,1080,1460,2830,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,4980,4880,5060,5725
Time,Price,%,SD
01/04 11:42,"1,442.92",0.47,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,950,930,1100,1296
3122,3600,3400,3440,1420,1200,1180,1310,1580
2582,2920,2490,2740,1430,1500,1470,1730,1937
1991,2280,2070,2110,1440,1860,1820,2140,2340
1453,1710,1510,1550,1450,2320,2270,2540,2827
1028,1280,1050,1080,1460,2830,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,4980,4880,5060,5725
Time,Price,%,SD
01/04 11:47,"1,442.63",0.45,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,960,930,1100,1296
3122,3600,3400,3440,1420,1220,1180,1310,1580
2582,2920,2490,2730,1430,1520,1470,1730,1937
1991,2280,2070,2100,1440,1850,1820,2140,2340
1453,1710,1510,1550,1450,2300,2270,2540,2827
1028,1280,1050,1080,1460,2840,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 11:49,"1,442.63",0.45,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,960,930,1100,1296
3122,3600,3400,3440,1420,1220,1180,1310,1580
2582,2920,2490,2730,1430,1520,1470,1730,1937
1991,2280,2070,2100,1440,1850,1820,2140,2340
1453,1710,1510,1550,1450,2300,2270,2540,2827
1028,1280,1050,1080,1460,2840,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 11:51,"1,442.76",0.46,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,960,930,1100,1296
3122,3600,3400,3440,1420,1220,1180,1310,1580
2582,2920,2490,2730,1430,1520,1470,1730,1937
1991,2280,2070,2100,1440,1850,1820,2140,2340
1453,1710,1510,1550,1450,2300,2270,2540,2827
1028,1280,1050,1080,1460,2840,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4170,4090,4250,4836
227,280,230,230,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 11:55,"1,442.55",0.44,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,750,740,920,1028
3800,4310,4150,4160,1410,960,930,1100,1296
3122,3600,3400,3440,1420,1220,1180,1310,1580
2582,2920,2490,2730,1430,1500,1470,1730,1937
1991,2280,2070,2090,1440,1860,1820,2140,2340
1453,1710,1510,1550,1450,2310,2270,2540,2827
1028,1280,1050,1080,1460,2840,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4190,4090,4250,4836
227,280,230,230,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 11:58,"1,442.55",0.44,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,960,930,1100,1296
3122,3600,3400,3440,1420,1220,1180,1310,1580
2582,2920,2490,2730,1430,1510,1470,1730,1937
1991,2280,2070,2090,1440,1860,1820,2140,2340
1453,1710,1510,1550,1450,2310,2270,2540,2827
1028,1280,1050,1070,1460,2840,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4190,4090,4250,4836
227,280,220,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:00,"1,441.60",0.37,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,760,740,920,1028
3800,4310,4150,4160,1410,960,930,1100,1296
3122,3600,3400,3440,1420,1220,1180,1310,1580
2582,2920,2490,2730,1430,1510,1470,1730,1937
1991,2280,2070,2090,1440,1860,1820,2140,2340
1453,1710,1510,1550,1450,2310,2270,2540,2827
1028,1280,1050,1070,1460,2840,2780,3080,3391
681,800,690,700,1470,3460,3390,3810,4057
410,550,410,420,1480,4190,4090,4250,4836
227,280,220,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:05,"1,442.64",0.45,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,770,740,920,1028
3800,4310,4150,4160,1410,980,930,1100,1296
3122,3600,3370,3370,1420,1230,1180,1310,1580
2582,2920,2490,2680,1430,1540,1470,1730,1937
1991,2280,2070,2070,1440,1910,1820,2140,2340
1453,1710,1510,1510,1450,2370,2270,2540,2827
1028,1280,1050,1050,1460,2910,2780,3080,3391
681,800,680,690,1470,3520,3390,3810,4057
410,550,410,410,1480,4250,4090,4250,4836
227,280,220,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:07,"1,442.64",0.45,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,770,740,920,1028
3800,4310,4130,4140,1410,980,930,1100,1296
3122,3600,3370,3380,1420,1230,1180,1310,1580
2582,2920,2490,2700,1430,1530,1470,1730,1937
1991,2280,2070,2070,1440,1910,1820,2140,2340
1453,1710,1510,1520,1450,2360,2270,2540,2827
1028,1280,1050,1050,1460,2880,2780,3080,3391
681,800,680,680,1470,3520,3390,3810,4057
410,550,410,410,1480,4250,4090,4250,4836
227,280,220,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:11,"1,442.32",0.42,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,770,740,920,1028
3800,4310,4130,4140,1410,980,930,1100,1296
3122,3600,3370,3380,1420,1230,1180,1310,1580
2582,2920,2490,2700,1430,1530,1470,1730,1937
1991,2280,2060,2070,1440,1910,1820,2140,2340
1453,1710,1510,1520,1450,2360,2270,2540,2827
1028,1280,1050,1050,1460,2880,2780,3080,3391
681,800,670,680,1470,3520,3390,3810,4057
410,550,410,410,1480,4250,4090,4250,4836
227,280,220,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:15,"1,442.28",0.42,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,780,740,920,1028
3800,4310,4130,4140,1410,980,930,1100,1296
3122,3600,3370,3380,1420,1230,1180,1310,1580
2582,2920,2490,2700,1430,1530,1470,1730,1937
1991,2280,2060,2060,1440,1900,1820,2140,2340
1453,1710,1510,1510,1450,2350,2270,2540,2827
1028,1280,1050,1050,1460,2880,2780,3080,3391
681,800,670,680,1470,3520,3390,3810,4057
410,550,410,410,1480,4250,4090,4250,4836
227,280,220,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:17,"1,442.28",0.42,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,780,740,920,1028
3800,4310,4110,4140,1410,980,930,1100,1296
3122,3600,3370,3380,1420,1230,1180,1310,1580
2582,2920,2490,2700,1430,1530,1470,1730,1937
1991,2280,2050,2060,1440,1900,1820,2140,2340
1453,1710,1500,1510,1450,2350,2270,2540,2827
1028,1280,1050,1050,1460,2880,2780,3080,3391
681,800,670,680,1470,3520,3390,3810,4057
410,550,410,410,1480,4250,4090,4270,4836
227,280,210,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:19,"1,442.28",0.42,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,780,740,920,1028
3800,4310,4110,4110,1410,990,930,1100,1296
3122,3600,3370,3380,1420,1230,1180,1310,1580
2582,2920,2490,2670,1430,1550,1470,1730,1937
1991,2280,2050,2050,1440,1910,1820,2140,2340
1453,1710,1500,1500,1450,2350,2270,2540,2827
1028,1280,1050,1050,1460,2880,2780,3080,3391
681,800,670,670,1470,3550,3390,3810,4057
410,550,410,410,1480,4270,4090,4270,4836
227,280,210,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:20,"1,442.08",0.41,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,780,740,920,1028
3800,4310,4110,4110,1410,990,930,1100,1296
3122,3600,3370,3380,1420,1230,1180,1310,1580
2582,2920,2490,2670,1430,1550,1470,1730,1937
1991,2280,2050,2050,1440,1910,1820,2140,2340
1453,1710,1500,1500,1450,2350,2270,2540,2827
1028,1280,1050,1050,1460,2880,2780,3080,3391
681,800,670,670,1470,3550,3390,3810,4057
410,550,410,410,1480,4270,4090,4270,4836
227,280,210,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:23,"1,442.08",0.41,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,790,740,920,1028
3800,4310,4110,4110,1410,990,930,1100,1296
3122,3600,3370,3370,1420,1240,1180,1310,1580
2582,2920,2490,2690,1430,1550,1470,1730,1937
1991,2280,2050,2040,1440,1930,1820,2140,2340
1453,1710,1500,1500,1450,2380,2270,2540,2827
1028,1280,1050,1050,1460,2920,2780,3080,3391
681,800,670,680,1470,3560,3390,3810,4057
410,550,410,410,1480,4300,4090,4270,4836
227,280,210,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:24,"1,441.47",0.37,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,790,740,920,1028
3800,4310,4110,4110,1410,990,930,1100,1296
3122,3600,3370,3370,1420,1240,1180,1310,1580
2582,2920,2490,2690,1430,1550,1470,1730,1937
1991,2280,2040,2040,1440,1930,1820,2140,2340
1453,1710,1500,1500,1450,2380,2270,2540,2827
1028,1280,1050,1050,1460,2920,2780,3080,3391
681,800,670,680,1470,3560,3390,3810,4057
410,550,410,410,1480,4300,4090,4300,4836
227,280,210,220,1490,4990,4880,5060,5725
Time,Price,%,SD
01/04 12:29,"1,441.47",0.37,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,800,740,920,1028
3800,4310,4110,4110,1410,1010,930,1100,1296
3122,3600,3350,3350,1420,1250,1180,1310,1580
2582,2920,2490,2660,1430,1560,1470,1730,1937
1991,2280,2040,2040,1440,1930,1820,2140,2340
1453,1710,1500,1500,1450,2390,2270,2540,2827
1028,1280,1040,1040,1460,2950,2780,3080,3391
681,800,670,670,1470,3570,3390,3810,4057
410,550,410,410,1480,4300,4090,4300,4836
227,280,210,220,1490,5120,4880,5120,5725
Time,Price,%,SD
01/04 12:31,"1,441.52",0.37,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,800,740,920,1028
3800,4310,4110,4110,1410,1010,930,1100,1296
3122,3600,3350,3350,1420,1250,1180,1310,1580
2582,2920,2490,2660,1430,1560,1470,1730,1937
1991,2280,2040,2040,1440,1930,1820,2140,2340
1453,1710,1500,1500,1450,2390,2270,2540,2827
1028,1280,1040,1040,1460,2950,2780,3080,3391
681,800,670,670,1470,3570,3390,3810,4057
410,550,410,410,1480,4300,4090,4300,4836
227,280,210,220,1490,5120,4880,5120,5725
Time,Price,%,SD
01/04 12:33,"1,441.52",0.37,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,800,740,920,1028
3800,4310,4110,4110,1410,1000,930,1100,1296
3122,3600,3350,3350,1420,1260,1180,1310,1580
2582,2920,2490,2650,1430,1570,1470,1730,1937
1991,2280,2040,2030,1440,1940,1820,2140,2340
1453,1710,1500,1490,1450,2400,2270,2540,2827
1028,1280,1040,1040,1460,2950,2780,3080,3391
681,800,670,670,1470,3580,3390,3810,4057
410,550,410,400,1480,4320,4090,4300,4836
227,280,210,220,1490,5120,4880,5120,5725
Time,Price,%,SD
01/04 12:34,"1,441.52",0.37,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,800,740,920,1028
3800,4310,4110,4110,1410,1000,930,1100,1296
3122,3600,3350,3350,1420,1260,1180,1310,1580
2582,2920,2490,2650,1430,1570,1470,1730,1937
1991,2280,2030,2030,1440,1940,1820,2140,2340
1453,1710,1490,1490,1450,2400,2270,2540,2827
1028,1280,1040,1040,1460,2950,2780,3080,3391
681,0,0,670,1470,3580,3390,3810,4057
410,550,400,400,1480,4320,4090,4320,4836
227,280,210,220,1490,5120,4880,5120,5725
Time,Price,%,SD
01/04 12:37,"1,442.21",0.42,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4940,5000,1400,800,740,920,1028
3800,4310,4110,4110,1410,1000,930,1100,1296
3122,3600,3350,3350,1420,1250,1180,1310,1580
2582,2920,2490,2660,1430,1560,1470,1730,1937
1991,2280,2030,2040,1440,1930,1820,2140,2340
1453,1710,1490,1490,1450,2400,2270,2540,2827
1028,1280,1040,1040,1460,2950,2780,3080,3391
681,800,670,670,1470,3580,3390,3810,4057
410,550,400,400,1480,4290,4090,4320,4836
227,280,210,210,1490,5120,4880,5120,5725
Time,Price,%,SD
01/04 12:40,"1,440.45",0.29,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,5000,1400,800,740,920,1028
3800,4310,4040,4110,1410,1000,930,1100,1296
3122,3600,3300,3350,1420,1250,1180,1310,1580
2582,2920,2490,2660,1430,1560,1470,1730,1937
1991,2280,2000,2040,1440,1930,1820,2140,2340
1453,1710,1470,1490,1450,2400,2270,2540,2827
1028,1280,1020,1040,1460,2950,2780,3080,3391
681,800,650,670,1470,3580,3390,3810,4057
410,550,390,400,1480,4290,4090,4320,4836
227,280,210,210,1490,5120,4880,5170,5725
Time,Price,%,SD
01/04 12:43,"1,440.45",0.29,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4830,1400,810,740,920,1028
3800,4310,4040,4040,1410,1020,930,1100,1296
3122,3600,3300,3310,1420,1270,1180,1310,1580
2582,2920,2490,2620,1430,1590,1470,1730,1937
1991,2280,2000,2000,1440,1970,1820,2140,2340
1453,1710,1470,1470,1450,2420,2270,2540,2827
1028,1280,1020,1020,1460,2960,2780,3080,3391
681,800,650,660,1470,3620,3390,3810,4057
410,550,390,390,1480,4290,4090,4320,4836
227,280,210,210,1490,5170,4880,5170,5725
Time,Price,%,SD
01/04 12:44,"1,440.45",0.29,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4830,1400,810,740,920,1028
3800,4310,4040,4040,1410,1020,930,1100,1296
3122,3600,3300,3310,1420,1270,1180,1310,1580
2582,2920,2490,2620,1430,1590,1470,1730,1937
1991,2280,2000,2000,1440,1970,1820,2140,2340
1453,1710,1470,1470,1450,2420,2270,2540,2827
1028,1280,1020,1020,1460,2960,2780,3080,3391
681,800,650,660,1470,3620,3390,3810,4057
410,550,390,390,1480,4290,4090,4320,4836
227,280,210,210,1490,5170,4880,5170,5725
Time,Price,%,SD
01/04 12:49,"1,440.70",0.31,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4830,1400,800,740,920,1028
3800,4310,4040,4040,1410,1010,930,1100,1296
3122,3600,3300,3320,1420,1270,1180,1310,1580
2582,2920,2490,2630,1430,1580,1470,1730,1937
1991,2280,2000,2000,1440,1960,1820,2140,2340
1453,1710,1470,1480,1450,2420,2270,2540,2827
1028,1280,1010,1020,1460,2970,2780,3080,3391
681,800,650,660,1470,3600,3390,3810,4057
410,550,390,400,1480,4320,4090,4320,4836
227,280,210,210,1490,5170,4880,5170,5725
Time,Price,%,SD
01/04 12:50,"1,440.48",0.30,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4830,1400,800,740,920,1028
3800,4310,4040,4040,1410,1010,930,1100,1296
3122,3600,3300,3320,1420,1270,1180,1310,1580
2582,2920,2490,2630,1430,1580,1470,1730,1937
1991,2280,2000,2000,1440,1960,1820,2140,2340
1453,1710,1470,1480,1450,2420,2270,2540,2827
1028,1280,1010,1020,1460,2970,2780,3080,3391
681,800,650,660,1470,3600,3390,3810,4057
410,550,390,400,1480,4320,4090,4320,4836
227,280,210,210,1490,5170,4880,5170,5725
Time,Price,%,SD
01/04 12:52,"1,440.48",0.30,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4840,1400,810,740,920,1028
3800,4310,4040,4050,1410,1020,930,1100,1296
3122,3600,3300,3310,1420,1270,1180,1310,1580
2582,2920,2490,2620,1430,1590,1470,1730,1937
1991,2280,2000,2000,1440,1970,1820,2140,2340
1453,1710,1470,1470,1450,2430,2270,2540,2827
1028,1280,1010,1020,1460,2970,2780,3080,3391
681,800,650,650,1470,3600,3390,3810,4057
410,550,390,390,1480,4350,4090,4320,4836
227,280,210,210,1490,5170,4880,5170,5725
Time,Price,%,SD
01/04 12:54,"1,440.67",0.31,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4840,1400,810,740,920,1028
3800,4310,4040,4050,1410,1020,930,1100,1296
3122,3600,3300,3310,1420,1270,1180,1310,1580
2582,2920,2490,2620,1430,1590,1470,1730,1937
1991,2280,2000,2000,1440,1970,1820,2140,2340
1453,1710,1470,1470,1450,2430,2270,2540,2827
1028,1280,1010,1020,1460,2970,2780,3080,3391
681,800,650,650,1470,3600,3390,3810,4057
410,550,390,390,1480,4350,4090,4350,4836
227,280,210,210,1490,5170,4880,5170,5725
Time,Price,%,SD
01/04 12:56,"1,440.67",0.31,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4840,1400,810,740,920,1028
3800,4310,4020,4050,1410,1020,930,1100,1296
3122,3600,3280,3310,1420,1270,1180,1310,1580
2582,2920,2490,2620,1430,1590,1470,1730,1937
1991,2280,1990,2000,1440,1970,1820,2140,2340
1453,1710,1460,1470,1450,2430,2270,2540,2827
1028,1280,1010,1020,1460,2970,2780,3080,3391
681,800,640,650,1470,3600,3390,3810,4057
410,550,380,390,1480,4350,4090,4370,4836
227,280,210,210,1490,5170,4880,5190,5725
Time,Price,%,SD
01/04 13:00,"1,440.99",0.33,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4840,1400,800,740,920,1028
3800,4310,4020,4020,1410,1020,930,1100,1296
3122,3600,3270,3280,1420,1280,1180,1310,1580
2582,2920,2490,2600,1430,1590,1470,1730,1937
1991,2280,1980,1990,1440,1980,1820,2140,2340
1453,1710,1450,1460,1450,2450,2270,2540,2827
1028,1280,1000,1010,1460,3010,2780,3080,3391
681,800,640,640,1470,3630,3390,3810,4057
410,550,380,390,1480,4370,4090,4370,4836
227,280,210,210,1490,5190,4880,5190,5725
Time,Price,%,SD
01/04 13:02,"1,440.99",0.33,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4830,4820,1400,810,740,920,1028
3800,4310,4020,4030,1410,1030,930,1100,1296
3122,3600,3270,3280,1420,1290,1180,1310,1580
2582,2920,2490,2590,1430,1610,1470,1730,1937
1991,2280,1980,1980,1440,1990,1820,2140,2340
1453,1710,1450,1450,1450,2450,2270,2540,2827
1028,1280,1000,1000,1460,3020,2780,3080,3391
681,800,640,640,1470,3660,3390,3810,4057
410,550,380,380,1480,4350,4090,4370,4836
227,280,210,210,1490,5170,4880,5190,5725
Time,Price,%,SD
01/04 13:09,"1,440.56",0.30,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4820,4820,1400,810,740,920,1028
3800,4310,4020,4030,1410,1020,930,1100,1296
3122,3600,3270,3260,1420,1280,1180,1310,1580
2582,2920,2490,2580,1430,1600,1470,1730,1937
1991,2280,1970,1970,1440,1980,1820,2140,2340
1453,1710,1440,1440,1450,2470,2270,2540,2827
1028,1280,1000,1000,1460,3010,2780,3080,3391
681,800,640,640,1470,3650,3390,3810,4057
410,550,370,370,1480,4390,4090,4390,4836
227,280,210,210,1490,5220,4880,5220,5725
Time,Price,%,SD
01/04 13:10,"1,439.65",0.24,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
5284,5910,5630,5630,1390,640,590,750,863
4656,5050,4820,4820,1400,810,740,920,1028
3800,4310,4010,4030,1410,1020,930,1100,1296
3122,3600,3240,3260,1420,1280,1180,1310,1580
2582,2920,2490,2580,1430,1600,1470,1730,1937
1991,2280,1960,1970,1440,1980,1820,2140,2340
1453,1710,1430,1440,1450,2470,2270,2540,2827
1028,1280,990,1000,1460,3010,2780,3080,3391
681,800,620,640,1470,3650,3390,3810,4057
410,550,370,370,1480,4390,4090,4400,4836
Time,Price,%,SD
01/04 13:17,"1,440.20",0.28,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4790,4760,1400,810,740,920,1028
3800,4310,4010,4010,1410,1020,930,1100,1296
3122,3600,3240,3250,1420,1290,1180,1310,1580
2582,2920,2490,2550,1430,1610,1470,1730,1937
1991,2280,1960,1960,1440,2000,1820,2140,2340
1453,1710,1430,1420,1450,2470,2270,2540,2827
1028,1280,990,990,1460,3020,2780,3080,3391
681,800,620,630,1470,3680,3390,3810,4057
410,550,370,370,1480,4400,4090,4400,4836
227,280,200,200,1490,5220,4880,5220,5725
Time,Price,%,SD
01/04 13:18,"1,440.20",0.28,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4750,4760,1400,810,740,920,1028
3800,4310,4010,4010,1410,1020,930,1100,1296
3122,3600,3240,3250,1420,1290,1180,1310,1580
2582,2920,2490,2550,1430,1610,1470,1730,1937
1991,2280,1950,1960,1440,2000,1820,2140,2340
1453,1710,1420,1420,1450,2470,2270,2540,2827
1028,1280,980,990,1460,3020,2780,3080,3391
681,800,620,630,1470,3680,3390,3810,4057
410,550,370,370,1480,4400,4090,4400,4836
227,280,200,200,1490,5220,4880,5220,5725
Time,Price,%,SD
01/04 13:21,"1,440.88",0.32,11.87
Base,High,Low,CALL,,PUT,Low,High,Base
4656,5050,4750,4760,1400,810,740,920,1028
3800,4310,4010,4010,1410,1020,930,1100,1296
3122,3600,3240,3250,1420,1290,1180,1310,1580
2582,2920,2490,2550,1430,1610,1470,1730,1937
1991,2280,1950,1960,1440,2000,1820,2140,2340
1453,1710,1420,1420,1450,2470,2270,2540,2827
1028,1280,980,990,1460,3020,2780,3080,3391
681,800,620,630,1470,3680,3390,3810,4057
410,550,370,370,1480,4400,4090,4400,4836
