Time,Price,%,SD
08/04 09:24,"1,403.45",0.85,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,4500,3650,3830,1370,1120,1140,1750,1673
3048,3430,2970,3240,1380,1360,1390,1820,1996
2427,2760,2300,2540,1390,1690,1710,2180,2352
1859,2110,1750,1950,1400,2070,2050,2600,2815
1373,1700,1260,1410,1410,2550,2510,3110,3341
993,1180,870,990,1420,3120,3100,4100,3936
689,900,570,640,1430,3750,3750,4310,4588
451,540,360,410,1440,4530,4530,5170,5183
Time,Price,%,SD
08/04 13:28,"1,398.73",0.51,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
5291,5740,5250,5570,1350,730,730,1100,1196
4429,4960,4440,4760,1360,910,880,1520,1425
3662,4500,3650,3830,1370,1120,1100,1750,1673
3048,3430,2970,3240,1380,1360,1360,1820,1996
2427,2760,2300,2540,1390,1690,1660,2180,2352
1859,2110,1750,1950,1400,2070,2050,2600,2815
1373,1700,1260,1410,1410,2550,2510,3110,3341
993,1180,870,990,1420,3120,3100,4100,3936
689,900,570,640,1430,3750,3750,4310,4588
451,540,360,410,1440,4530,4530,5170,5183
Time,Price,%,SD
08/04 13:37,"1,399.65",0.57,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
5291,5740,5250,5650,1350,670,690,1100,1196
4429,4960,4440,4810,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1050,1000,1750,1673
3048,3430,2970,3280,1380,1300,1250,1820,1996
2427,2760,2300,2590,1390,1600,1550,2180,2352
1859,2110,1750,1970,1400,1970,1920,2600,2815
1373,1700,1260,1420,1410,2460,2390,3110,3341
993,1180,870,990,1420,3010,2930,4100,3936
689,900,570,650,1430,3690,3590,4310,4588
451,540,360,400,1440,4380,4350,5170,5183
Time,Price,%,SD
08/04 13:39,"1,399.65",0.57,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
5291,5740,5250,5650,1350,670,660,1100,1196
4429,4960,4440,4810,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1050,1000,1750,1673
3048,3430,2970,3280,1380,1300,1250,1820,1996
2427,2760,2300,2590,1390,1600,1550,2180,2352
1859,2110,1750,1970,1400,1970,1920,2600,2815
1373,1700,1260,1420,1410,2460,2390,3110,3341
993,1180,870,990,1420,3010,2930,4100,3936
689,900,570,650,1430,3690,3590,4310,4588
451,540,360,400,1440,4380,4350,5170,5183
Time,Price,%,SD
08/04 13:41,"1,400.15",0.61,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4810,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1050,1000,1750,1673
3048,3430,2970,3280,1380,1300,1250,1820,1996
2427,2760,2300,2590,1390,1600,1550,2180,2352
1859,2110,1750,1970,1400,1970,1920,2600,2815
1373,1700,1260,1420,1410,2460,2390,3110,3341
993,1180,870,990,1420,3010,2930,4100,3936
689,900,570,650,1430,3690,3590,4310,4588
451,540,360,400,1440,4380,4350,5170,5183
295,330,210,240,1450,5270,5250,5900,6222
Time,Price,%,SD
08/04 13:43,"1,400.15",0.61,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,850,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3260,1380,1310,1250,1820,1996
2427,2760,2300,2570,1390,1580,1550,2180,2352
1859,2110,1750,1950,1400,2000,1920,2600,2815
1373,1700,1260,1420,1410,2460,2390,3110,3341
993,1180,870,980,1420,3030,2930,4100,3936
689,900,570,640,1430,3680,3590,4310,4588
451,540,360,400,1440,4420,4350,5170,5183
295,330,210,240,1450,5270,5250,5900,6222
Time,Price,%,SD
08/04 13:51,"1,399.75",0.58,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
5291,5740,5250,5640,1350,690,660,1100,1196
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1060,1000,1750,1673
3048,3430,2970,3260,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1600,1550,2180,2352
1859,2110,1750,1950,1400,1990,1920,2600,2815
1373,1700,1260,1420,1410,2460,2390,3110,3341
993,1180,870,990,1420,3030,2930,4100,3936
689,900,570,640,1430,3680,3590,4310,4588
451,540,360,400,1440,4440,4350,5170,5183
Time,Price,%,SD
08/04 13:52,"1,399.75",0.58,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
5291,5740,5250,5640,1350,690,660,1100,1196
4429,4960,4440,4820,1360,860,810,1520,1425
3662,4500,3650,3830,1370,1060,1000,1750,1673
3048,3430,2970,3260,1380,1320,1250,1820,1996
2427,2760,2300,2560,1390,1630,1550,2180,2352
1859,2110,1750,1950,1400,2010,1920,2600,2815
1373,1700,1260,1410,1410,2460,2390,3110,3341
993,1180,870,990,1420,3040,2930,4100,3936
689,900,570,640,1430,3680,3590,4310,4588
451,540,360,400,1440,4440,4350,5170,5183
Time,Price,%,SD
08/04 13:54,"1,400.37",0.63,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,860,810,1520,1425
3662,4500,3650,3830,1370,1060,1000,1750,1673
3048,3430,2970,3260,1380,1320,1250,1820,1996
2427,2760,2300,2560,1390,1630,1550,2180,2352
1859,2110,1750,1950,1400,2010,1920,2600,2815
1373,1700,1260,1410,1410,2460,2390,3110,3341
993,1180,870,990,1420,3040,2930,4100,3936
689,900,570,640,1430,3680,3590,4310,4588
451,540,360,400,1440,4440,4350,5170,5183
295,330,210,250,1450,5270,5250,5900,6222
Time,Price,%,SD
08/04 13:56,"1,400.37",0.63,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,850,810,1520,1425
3662,4500,3650,3830,1370,1060,1000,1750,1673
3048,3430,2970,3260,1380,1320,1250,1820,1996
2427,2760,2300,2580,1390,1620,1550,2180,2352
1859,2110,1750,1960,1400,2000,1920,2600,2815
1373,1700,1260,1420,1410,2470,2390,3110,3341
993,1180,870,990,1420,3040,2930,4100,3936
689,900,570,650,1430,3690,3590,4310,4588
451,540,360,410,1440,4460,4350,5170,5183
295,330,210,250,1450,5300,5250,5900,6222
Time,Price,%,SD
08/04 14:05,"1,399.92",0.59,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
5291,5740,5250,5640,1350,680,660,1100,1196
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1050,1000,1750,1673
3048,3430,2970,3280,1380,1290,1250,1820,1996
2427,2760,2300,2590,1390,1590,1550,2180,2352
1859,2110,1750,1970,1400,1980,1920,2600,2815
1373,1700,1260,1440,1410,2450,2390,3110,3341
993,1180,870,1000,1420,3010,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,410,1440,4420,4350,5170,5183
Time,Price,%,SD
08/04 14:07,"1,399.92",0.59,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
5291,5740,5250,5640,1350,680,660,1100,1196
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3280,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1600,1550,2180,2352
1859,2110,1750,1970,1400,1980,1920,2600,2815
1373,1700,1260,1430,1410,2460,2390,3110,3341
993,1180,870,1000,1420,3010,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,420,1440,4430,4350,5170,5183
Time,Price,%,SD
08/04 14:10,"1,400.70",0.65,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3280,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1600,1550,2180,2352
1859,2110,1750,1970,1400,1980,1920,2600,2815
1373,1700,1260,1430,1410,2460,2390,3110,3341
993,1180,870,1000,1420,3010,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,420,1440,4430,4350,5170,5183
295,330,210,250,1450,5260,5250,5900,6222
Time,Price,%,SD
08/04 14:13,"1,400.70",0.65,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4810,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3260,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1600,1550,2180,2352
1859,2110,1750,1960,1400,1980,1920,2600,2815
1373,1700,1260,1440,1410,2450,2390,3110,3341
993,1180,870,1000,1420,2990,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,420,1440,4420,4350,5170,5183
295,330,210,250,1450,5260,5250,5900,6222
Time,Price,%,SD
08/04 14:15,"1,400.53",0.64,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4810,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3260,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1600,1550,2180,2352
1859,2110,1750,1960,1400,1980,1920,2600,2815
1373,1700,1260,1440,1410,2450,2390,3110,3341
993,1180,870,1000,1420,2990,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,420,1440,4420,4350,5170,5183
295,330,210,250,1450,5260,5250,5900,6222
Time,Price,%,SD
08/04 14:16,"1,400.53",0.64,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3270,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1610,1550,2180,2352
1859,2110,1750,1960,1400,1990,1920,2600,2815
1373,1700,1260,1440,1410,2450,2390,3110,3341
993,1180,870,1000,1420,3010,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,410,1440,4420,4350,5170,5183
295,330,210,260,1450,5260,5250,5900,6222
Time,Price,%,SD
08/04 14:19,"1,400.53",0.64,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3270,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1610,1550,2180,2352
1859,2110,1750,1960,1400,1990,1920,2600,2815
1373,1700,1260,1440,1410,2450,2390,3110,3341
993,1180,870,1000,1420,3010,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,410,1440,4420,4350,5170,5183
295,330,210,260,1450,5260,5250,5900,6222
Time,Price,%,SD
08/04 14:21,"1,400.10",0.61,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1040,1000,1750,1673
3048,3430,2970,3270,1380,1300,1250,1820,1996
2427,2760,2300,2570,1390,1610,1550,2180,2352
1859,2110,1750,1960,1400,1990,1920,2600,2815
1373,1700,1260,1440,1410,2450,2390,3110,3341
993,1180,870,1000,1420,3010,2930,4100,3936
689,900,570,660,1430,3670,3590,4310,4588
451,540,360,410,1440,4420,4350,5170,5183
295,330,210,260,1450,5260,5250,5900,6222
Time,Price,%,SD
08/04 14:24,"1,401.21",0.69,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4820,1360,840,810,1520,1425
3662,4500,3650,3830,1370,1050,1000,1750,1673
3048,3430,2970,3280,1380,1300,1250,1820,1996
2427,2760,2300,2580,1390,1600,1550,2180,2352
1859,2110,1750,1960,1400,1980,1920,2600,2815
1373,1700,1260,1440,1410,2460,2390,3110,3341
993,1180,870,1010,1420,3020,2930,4100,3936
689,900,570,670,1430,3670,3590,4310,4588
451,540,360,420,1440,4420,4350,5170,5183
295,330,210,260,1450,5270,5250,5900,6222
Time,Price,%,SD
08/04 14:27,"1,401.21",0.69,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4810,1360,820,810,1520,1425
3662,4500,3650,4050,1370,1030,1000,1750,1673
3048,3430,2970,3270,1380,1270,1250,1820,1996
2427,2760,2300,2620,1390,1570,1550,2180,2352
1859,2110,1750,2020,1400,1950,1920,2600,2815
1373,1700,1260,1460,1410,2420,2390,3110,3341
993,1180,870,1040,1420,3000,2930,4100,3936
689,900,570,700,1430,3670,3590,4310,4588
451,540,360,440,1440,4380,4350,5170,5183
295,330,210,280,1450,5210,5210,5900,6222
Time,Price,%,SD
08/04 14:37,"1,403.14",0.82,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4960,1360,700,750,1520,1425
3662,4500,3650,4250,1370,880,940,1750,1673
3048,3430,2970,3420,1380,1110,1170,1820,1996
2427,2760,2300,2780,1390,1380,1470,2180,2352
1859,2110,1750,2110,1400,1740,1820,2600,2815
1373,1700,1260,1560,1410,2160,2270,3110,3341
993,1180,870,1100,1420,2700,2810,4100,3936
689,900,570,740,1430,3350,3480,4310,4588
451,540,360,480,1440,4070,4210,5170,5183
295,330,210,300,1450,4900,4900,5900,6222
Time,Price,%,SD
08/04 14:38,"1,403.14",0.82,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4960,1360,700,690,1520,1425
3662,4500,3650,4250,1370,880,880,1750,1673
3048,3460,2970,3420,1380,1110,1100,1820,1996
2427,2780,2300,2780,1390,1380,1380,2180,2352
1859,2110,1750,2110,1400,1740,1730,2600,2815
1373,1700,1260,1560,1410,2160,2150,3110,3341
993,1180,870,1100,1420,2700,2700,4100,3936
689,900,570,740,1430,3350,3350,4310,4588
451,540,360,480,1440,4070,4070,5170,5183
295,330,210,300,1450,4900,4900,5900,6222
Time,Price,%,SD
08/04 14:43,"1,404.43",0.92,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4960,1360,690,670,1520,1425
3662,4500,3650,4450,1370,860,840,1750,1673
3048,3590,2970,3590,1380,1100,1060,1820,1996
2427,2860,2300,2850,1390,1360,1340,2180,2352
1859,2210,1750,2180,1400,1700,1680,2600,2815
1373,1700,1260,1610,1410,2130,2100,3110,3341
993,1180,870,1160,1420,2610,2610,4100,3936
689,900,570,760,1430,3280,3250,4310,4588
451,540,360,500,1440,4010,3980,5170,5183
295,330,210,320,1450,4790,4790,5900,6222
Time,Price,%,SD
08/04 14:44,"1,404.84",0.95,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4960,1360,690,670,1520,1425
3662,4500,3650,4450,1370,860,840,1750,1673
3048,3590,2970,3590,1380,1100,1060,1820,1996
2427,2860,2300,2850,1390,1360,1340,2180,2352
1859,2210,1750,2180,1400,1700,1680,2600,2815
1373,1700,1260,1610,1410,2130,2100,3110,3341
993,1180,870,1160,1420,2610,2610,4100,3936
689,900,570,760,1430,3280,3250,4310,4588
451,540,360,500,1440,4010,3980,5170,5183
295,330,210,320,1450,4790,4790,5900,6222
Time,Price,%,SD
08/04 14:46,"1,404.84",0.95,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,4960,4440,4960,1360,720,670,1520,1425
3662,4500,3650,4450,1370,910,840,1750,1673
3048,3590,2970,3550,1380,1140,1060,1820,1996
2427,2860,2300,2800,1390,1420,1340,2180,2352
1859,2210,1750,2170,1400,1780,1680,2600,2815
1373,1700,1260,1570,1410,2150,2100,3110,3341
993,1180,870,1110,1420,2690,2610,4100,3936
689,900,570,750,1430,3380,3250,4310,4588
451,540,360,490,1440,4110,3980,5170,5183
295,330,210,300,1450,4920,4780,5900,6222
Time,Price,%,SD
08/04 14:53,"1,405.16",0.97,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5120,1360,720,670,1520,1425
3662,4500,3650,4300,1370,900,840,1750,1673
3048,3590,2970,3530,1380,1110,1060,1820,1996
2427,2860,2300,2810,1390,1410,1340,2180,2352
1859,2220,1750,2160,1400,1730,1680,2600,2815
1373,1700,1260,1590,1410,2160,2100,3110,3341
993,1180,870,1130,1420,2710,2610,4100,3936
689,900,570,780,1430,3360,3250,4310,4588
451,540,360,510,1440,4090,3980,5170,5183
295,340,210,320,1450,4910,4780,5900,6222
Time,Price,%,SD
08/04 14:54,"1,402.64",0.79,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5120,1360,720,670,1520,1425
3662,4500,3650,4300,1370,900,840,1750,1673
3048,3590,2970,3530,1380,1110,1060,1820,1996
2427,2860,2300,2810,1390,1410,1340,2180,2352
1859,2220,1750,2160,1400,1730,1680,2600,2815
1373,1700,1260,1590,1410,2160,2100,3110,3341
993,1180,870,1130,1420,2710,2610,4100,3936
689,900,570,780,1430,3360,3250,4310,4588
451,540,360,510,1440,4090,3980,5170,5183
295,340,210,320,1450,4910,4780,5900,6222
Time,Price,%,SD
08/04 14:56,"1,402.64",0.79,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5120,1360,720,670,1520,1425
3662,4500,3650,4300,1370,900,840,1750,1673
3048,3590,2970,3530,1380,1110,1060,1820,1996
2427,2860,2300,2810,1390,1410,1340,2180,2352
1859,2220,1750,2160,1400,1730,1680,2600,2815
1373,1700,1260,1590,1410,2160,2100,3110,3341
993,1180,870,1130,1420,2710,2610,4100,3936
689,900,570,780,1430,3360,3250,4310,4588
451,540,360,510,1440,4090,3980,5170,5183
295,340,210,320,1450,4910,4780,5900,6222
Time,Price,%,SD
08/04 15:03,"1,403.99",0.89,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5080,1360,700,670,1520,1425
3662,4500,3650,4110,1370,890,840,1750,1673
3048,3590,2970,3500,1380,1120,1060,1820,1996
2427,2860,2300,2800,1390,1400,1340,2180,2352
1859,2220,1750,2150,1400,1740,1680,2600,2815
1373,1700,1260,1580,1410,2170,2100,3110,3341
993,1180,870,1120,1420,2720,2610,4100,3936
689,900,570,770,1430,3360,3250,4310,4588
451,540,360,500,1440,4090,3980,5170,5183
295,340,210,320,1450,4920,4780,5900,6222
Time,Price,%,SD
08/04 15:06,"1,404.54",0.92,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5050,1360,690,670,1520,1425
3662,4500,3650,4110,1370,870,840,1750,1673
3048,3590,2970,3490,1380,1100,1060,1820,1996
2427,2860,2300,2780,1390,1380,1340,2180,2352
1859,2220,1750,2120,1400,1740,1680,2600,2815
1373,1700,1260,1560,1410,2160,2100,3110,3341
993,1180,870,1110,1420,2720,2610,4100,3936
689,900,570,750,1430,3350,3250,4310,4588
451,540,360,500,1440,4130,3980,5170,5183
295,340,210,320,1450,4940,4780,5900,6222
Time,Price,%,SD
08/04 15:08,"1,404.54",0.92,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5050,1360,690,670,1520,1425
3662,4500,3650,4110,1370,870,840,1750,1673
3048,3590,2970,3490,1380,1100,1060,1820,1996
2427,2860,2300,2780,1390,1380,1340,2180,2352
1859,2220,1750,2120,1400,1740,1680,2600,2815
1373,1700,1260,1560,1410,2160,2100,3110,3341
993,1180,870,1110,1420,2720,2610,4100,3936
689,900,570,750,1430,3350,3250,4310,4588
451,540,360,500,1440,4130,3980,5170,5183
295,340,210,320,1450,4940,4780,5900,6222
Time,Price,%,SD
08/04 15:12,"1,404.16",0.90,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5120,1360,680,670,1520,1425
3662,4500,3650,4110,1370,870,840,1750,1673
3048,3590,2970,3500,1380,1100,1060,1820,1996
2427,2860,2300,2790,1390,1380,1340,2180,2352
1859,2220,1750,2140,1400,1710,1680,2600,2815
1373,1700,1260,1570,1410,2180,2100,3110,3341
993,1180,870,1110,1420,2690,2610,4100,3936
689,900,570,760,1430,3320,3250,4310,4588
451,540,360,500,1440,4060,3980,5170,5183
295,340,210,310,1450,4890,4780,5900,6222
Time,Price,%,SD
08/04 15:15,"1,405.71",1.01,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5120,1360,680,670,1520,1425
3662,4500,3650,4110,1370,870,840,1750,1673
3048,3590,2970,3500,1380,1100,1060,1820,1996
2427,2860,2300,2790,1390,1380,1340,2180,2352
1859,2220,1750,2140,1400,1710,1680,2600,2815
1373,1700,1260,1570,1410,2180,2100,3110,3341
993,1180,870,1110,1420,2690,2610,4100,3936
689,900,570,760,1430,3320,3250,4310,4588
451,540,360,500,1440,4060,3980,5170,5183
295,340,210,310,1450,4890,4780,5900,6222
Time,Price,%,SD
08/04 15:16,"1,405.71",1.01,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5140,1360,670,670,1520,1425
3662,4500,3650,4300,1370,850,840,1750,1673
3048,3590,2970,3570,1380,1070,1060,1820,1996
2427,2860,2300,2840,1390,1360,1340,2180,2352
1859,2220,1750,2180,1400,1700,1680,2600,2815
1373,1700,1260,1610,1410,2130,2100,3110,3341
993,1180,870,1150,1420,2670,2610,4100,3936
689,900,570,770,1430,3290,3250,4310,4588
451,540,360,500,1440,4050,3980,5170,5183
295,340,210,320,1450,4840,4780,5900,6222
Time,Price,%,SD
08/04 15:20,"1,405.43",0.99,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5140,1360,670,670,1520,1425
3662,4500,3650,4300,1370,850,840,1750,1673
3048,3590,2970,3570,1380,1070,1060,1820,1996
2427,2860,2300,2840,1390,1360,1340,2180,2352
1859,2220,1750,2180,1400,1700,1680,2600,2815
1373,1700,1260,1610,1410,2130,2100,3110,3341
993,1180,870,1150,1420,2670,2610,4100,3936
689,900,570,770,1430,3290,3250,4310,4588
451,540,360,500,1440,4050,3980,5170,5183
295,340,210,320,1450,4840,4780,5900,6222
Time,Price,%,SD
08/04 15:29,"1,406.47",1.06,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5140,1360,660,660,1520,1425
3662,4500,3650,4420,1370,830,830,1750,1673
3048,3660,2970,3660,1380,1060,1050,1820,1996
2427,2930,2300,2930,1390,1320,1320,2180,2352
1859,2260,1750,2260,1400,1670,1660,2600,2815
1373,1700,1260,1680,1410,2090,2080,3110,3341
993,1200,870,1190,1420,2590,2590,4100,3936
689,900,570,810,1430,3210,3210,4310,4588
451,540,360,540,1440,3960,3960,5170,5183
295,340,210,330,1450,4740,4740,5900,6222
Time,Price,%,SD
08/04 15:31,"1,406.90",1.09,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5140,1360,660,660,1520,1425
3662,4500,3650,4420,1370,830,830,1750,1673
3048,3660,2970,3660,1380,1060,1050,1820,1996
2427,2930,2300,2930,1390,1320,1320,2180,2352
1859,2260,1750,2260,1400,1670,1660,2600,2815
1373,1700,1260,1680,1410,2090,2080,3110,3341
993,1200,870,1190,1420,2590,2590,4100,3936
689,900,570,810,1430,3210,3210,4310,4588
451,540,360,540,1440,3960,3960,5170,5183
295,340,210,330,1450,4740,4740,5900,6222
Time,Price,%,SD
08/04 15:39,"1,408.79",1.23,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
4429,5200,4440,5140,1360,610,610,1520,1425
3662,4500,3650,4420,1370,770,760,1750,1673
3048,3740,2970,3740,1380,970,970,1820,1996
2427,3070,2300,3070,1390,1240,1230,2180,2352
1859,2370,1750,2360,1400,1540,1530,2600,2815
1373,1790,1260,1790,1410,1940,1930,3110,3341
993,1270,870,1270,1420,2440,2430,4100,3936
689,900,570,870,1430,3020,3020,4310,4588
451,570,360,570,1440,3740,3740,5170,5183
295,350,210,350,1450,4500,4500,5900,6222
Time,Price,%,SD
08/04 15:59,"1,410.75",1.37,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,4720,3650,4720,1370,690,680,1750,1673
3048,4030,2970,4030,1380,860,860,1820,1996
2427,3250,2300,3230,1390,1110,1080,2180,2352
1859,2540,1750,2530,1400,1400,1370,2600,2815
1373,1910,1260,1910,1410,1760,1740,3110,3341
993,1380,870,1380,1420,2230,2200,4100,3936
689,950,570,950,1430,2810,2800,4310,4588
451,630,360,620,1440,3490,3460,5170,5183
295,410,210,400,1450,4260,4250,5900,6222
190,250,130,240,1460,5090,5090,7000,7036
Time,Price,%,SD
08/04 16:02,"1,412.13",1.47,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,4880,3650,4880,1370,710,670,1750,1673
3048,4120,2970,4120,1380,910,860,1820,1996
2427,3440,2300,3440,1390,1120,1080,2180,2352
1859,2730,1750,2730,1400,1410,1350,2600,2815
1373,2090,1260,2090,1410,1760,1720,3110,3341
993,1530,870,1530,1420,2230,2180,4100,3936
689,1070,570,1070,1430,2730,2730,4310,4588
451,720,360,720,1440,3420,3420,5170,5183
295,470,210,470,1450,4140,4130,5900,6222
190,280,130,280,1460,5000,5000,7000,7036
Time,Price,%,SD
08/04 16:04,"1,419.11",1.97,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,4880,3650,4880,1370,710,670,1750,1673
3048,4120,2970,4120,1380,910,860,1820,1996
2427,3440,2300,3440,1390,1120,1080,2180,2352
1859,2730,1750,2730,1400,1410,1350,2600,2815
1373,2090,1260,2090,1410,1760,1720,3110,3341
993,1530,870,1530,1420,2230,2180,4100,3936
689,1070,570,1070,1430,2730,2730,4310,4588
451,720,360,720,1440,3420,3420,5170,5183
295,470,210,470,1450,4140,4130,5900,6222
190,280,130,280,1460,5000,5000,7000,7036
Time,Price,%,SD
08/04 16:09,"1,419.11",1.97,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,4880,3650,4880,1370,650,590,1750,1673
3048,4640,2970,4640,1380,810,740,1820,1996
2427,3910,2300,3910,1390,990,920,2180,2352
1859,3140,1750,3140,1400,1230,1150,2600,2815
1373,2450,1260,2450,1410,1530,1440,3110,3341
993,1830,870,1830,1420,1920,1810,4100,3936
689,1310,570,1300,1430,2400,2310,4310,4588
451,900,360,900,1440,2980,2890,5170,5183
295,600,210,600,1450,3580,3580,5900,6222
190,390,130,370,1460,4430,4430,7000,7036
Time,Price,%,SD
08/04 16:11,"1,418.53",1.93,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,4880,3650,5560,1370,710,590,1750,1673
3048,4640,2970,4640,1380,860,740,1820,1996
2427,3910,2300,3980,1390,1060,920,2180,2352
1859,3140,1750,3260,1400,1300,1150,2600,2815
1373,2450,1260,2540,1410,1590,1440,3110,3341
993,1830,870,1900,1420,1980,1810,4100,3936
689,1310,570,1380,1430,2430,2310,4310,4588
451,900,360,940,1440,2960,2890,5170,5183
295,600,210,620,1450,3660,3580,5900,6222
190,390,130,390,1460,4420,4430,7000,7036
Time,Price,%,SD
08/04 16:14,"1,418.53",1.93,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,5560,3650,5560,1370,710,590,1750,1673
3048,4640,2970,4640,1380,860,740,1820,1996
2427,3990,2300,3980,1390,1060,920,2180,2352
1859,3260,1750,3260,1400,1300,1150,2600,2815
1373,2550,1260,2540,1410,1590,1440,3110,3341
993,1920,870,1900,1420,1980,1810,4100,3936
689,1380,570,1380,1430,2430,2310,4310,4588
451,950,360,940,1440,2960,2890,5170,5183
295,620,210,620,1450,3660,3580,5900,6222
190,390,130,390,1460,4420,4400,7000,7036
Time,Price,%,SD
08/04 16:17,"1,418.53",1.93,12.54
Base,High,Low,CALL,,PUT,Low,High,Base
3662,5560,3650,5560,1370,840,590,1750,1673
3048,4640,2970,4720,1380,1010,740,1820,1996
2427,4020,2300,3950,1390,1220,920,2180,2352
1859,3280,1750,3240,1400,1470,1150,2600,2815
1373,2590,1260,2520,1410,1780,1440,3110,3341
993,1960,870,1910,1420,2160,1810,4100,3936
689,1430,570,1360,1430,2630,2310,4310,4588
451,980,360,930,1440,3190,2890,5170,5183
295,630,210,600,1450,3820,3580,5900,6222
190,400,130,370,1460,4570,4400,7000,7036
Time,Price,%,SD
