Time,Price,%,SD
27/03 09:54,"1,452.93",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
14,54,26,34,1480,2840,2470,3080,4402
10,24,13,17,1490,3820,3470,4000,4915
8,15,8,11,1500,4820,4520,5200,5997
Time,Price,%,SD
27/03 12:15,"1,452.96",1.02,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4220,1410,28,22,70,253
1921,3570,2870,3240,1420,46,46,120,400
1157,2680,1560,2260,1430,90,78,280,644
569,1760,940,1400,1440,210,165,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,260,1460,1070,840,1480,2548
34,145,64,86,1470,1890,1560,2160,3347
14,54,26,34,1480,2840,2470,3080,4402
10,24,13,17,1490,3820,3470,4000,4915
8,15,8,11,1500,4820,4520,5200,5997
Time,Price,%,SD
27/03 12:16,"1,451.89",0.94,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4220,1410,28,22,70,253
1921,3570,2870,3240,1420,48,46,120,400
1157,2680,1560,2260,1430,90,78,280,644
569,1760,940,1390,1440,200,165,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,260,1460,1070,840,1480,2548
34,145,64,84,1470,1890,1560,2160,3347
14,54,26,34,1480,2850,2470,3080,4402
10,24,13,15,1490,3820,3470,4000,4915
8,15,8,11,1500,4820,4520,5200,5997
Time,Price,%,SD
27/03 12:19,"1,451.89",0.94,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4220,1410,28,22,70,253
1921,3570,2870,3240,1420,48,46,120,400
1157,2680,1560,2260,1430,90,78,280,644
569,1760,940,1390,1440,200,165,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,260,1460,1070,840,1480,2548
34,145,64,84,1470,1890,1560,2160,3347
14,54,26,34,1480,2850,2470,3080,4402
10,24,13,15,1490,3820,3470,4000,4915
8,15,8,11,1500,4820,4520,5200,5997
Time,Price,%,SD
27/03 12:20,"1,452.46",0.98,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4220,1410,28,22,70,253
1921,3570,2870,3240,1420,48,46,120,400
1157,2680,1560,2260,1430,90,78,280,644
569,1760,940,1390,1440,200,165,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,260,1460,1070,840,1480,2548
34,145,64,84,1470,1890,1560,2160,3347
14,54,26,34,1480,2850,2470,3080,4402
10,24,13,15,1490,3820,3470,4000,4915
8,15,8,11,1500,4820,4520,5200,5997
Time,Price,%,SD
27/03 12:23,"1,452.46",0.98,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4220,1410,30,22,70,253
1921,3570,2870,3240,1420,52,46,120,400
1157,2680,1560,2260,1430,92,78,280,644
569,1760,940,1400,1440,210,165,470,1011
220,950,430,670,1450,480,370,1200,1681
86,420,185,260,1460,1070,840,1480,2548
34,145,64,84,1470,1890,1560,2160,3347
14,54,26,32,1480,2850,2470,3080,4402
10,24,13,15,1490,3820,3470,4000,4915
8,15,8,13,1500,4810,4520,5200,5997
Time,Price,%,SD
27/03 12:29,"1,452.59",0.99,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4210,1410,28,22,70,253
1921,3570,2870,3240,1420,50,46,120,400
1157,2680,1560,2300,1430,88,78,280,644
569,1760,940,1410,1440,200,165,470,1011
220,950,430,680,1450,460,370,1200,1681
86,420,185,260,1460,1050,840,1480,2548
34,145,64,84,1470,1880,1560,2160,3347
14,54,26,32,1480,2820,2470,3080,4402
10,24,13,14,1490,3820,3470,4000,4915
8,15,8,11,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 12:31,"1,454.05",1.09,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4210,1410,28,22,70,253
1921,3570,2870,3240,1420,50,46,120,400
1157,2680,1560,2300,1430,88,78,280,644
569,1760,940,1410,1440,200,165,470,1011
220,950,430,680,1450,460,370,1200,1681
86,420,185,260,1460,1050,840,1480,2548
34,145,64,84,1470,1880,1560,2160,3347
14,54,26,32,1480,2820,2470,3080,4402
10,24,13,14,1490,3820,3470,4000,4915
8,15,8,11,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 12:33,"1,454.05",1.09,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3460,1420,42,42,120,400
1157,2680,1560,2500,1430,82,78,280,644
569,1760,940,1590,1440,175,165,470,1011
220,950,430,830,1450,410,370,1200,1681
86,420,185,350,1460,940,840,1480,2548
34,145,64,120,1470,1710,1560,2160,3347
14,54,26,40,1480,2660,2470,3080,4402
10,24,13,18,1490,3690,3470,4000,4915
8,15,8,11,1500,4720,4520,5200,5997
Time,Price,%,SD
27/03 12:36,"1,454.68",1.13,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3410,1420,48,42,120,400
1157,2680,1560,2470,1430,82,78,280,644
569,1760,940,1540,1440,180,165,470,1011
220,950,430,780,1450,430,370,1200,1681
86,420,185,320,1460,960,840,1480,2548
34,145,64,105,1470,1740,1560,2160,3347
14,54,26,36,1480,2650,2470,3080,4402
10,24,13,20,1490,3630,3470,4000,4915
8,15,8,12,1500,4640,4520,5200,5997
Time,Price,%,SD
27/03 12:38,"1,454.68",1.13,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3410,1420,48,42,120,400
1157,2680,1560,2470,1430,82,78,280,644
569,1760,940,1540,1440,180,165,470,1011
220,950,430,780,1450,430,370,1200,1681
86,420,185,320,1460,960,840,1480,2548
34,145,64,105,1470,1740,1560,2160,3347
14,54,26,36,1480,2650,2470,3080,4402
10,24,13,20,1490,3630,3470,4000,4915
8,15,8,12,1500,4640,4520,5200,5997
Time,Price,%,SD
27/03 12:40,"1,454.39",1.11,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3410,1420,48,42,120,400
1157,2680,1560,2470,1430,82,78,280,644
569,1760,940,1540,1440,180,165,470,1011
220,950,430,780,1450,430,370,1200,1681
86,420,185,320,1460,960,840,1480,2548
34,145,64,105,1470,1740,1560,2160,3347
14,54,26,36,1480,2650,2470,3080,4402
10,24,13,20,1490,3630,3470,4000,4915
8,15,8,12,1500,4640,4520,5200,5997
Time,Price,%,SD
27/03 12:48,"1,453.99",1.09,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,28,22,70,253
1921,3570,2870,3360,1420,44,42,120,400
1157,2680,1560,2400,1430,76,76,280,644
569,1760,940,1490,1440,170,165,470,1011
220,950,430,740,1450,420,370,1200,1681
86,420,185,300,1460,980,840,1480,2548
34,145,64,98,1470,1790,1560,2160,3347
14,54,26,34,1480,2730,2470,3080,4402
10,24,13,20,1490,3700,3470,4000,4915
8,15,8,11,1500,4680,4520,5200,5997
Time,Price,%,SD
27/03 12:51,"1,454.50",1.12,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,28,22,70,253
1921,3570,2870,3360,1420,44,42,120,400
1157,2680,1560,2400,1430,76,76,280,644
569,1760,940,1490,1440,170,165,470,1011
220,950,430,740,1450,420,370,1200,1681
86,420,185,300,1460,980,840,1480,2548
34,145,64,98,1470,1790,1560,2160,3347
14,54,26,34,1480,2730,2470,3080,4402
10,24,13,20,1490,3700,3470,4000,4915
8,15,8,11,1500,4680,4520,5200,5997
Time,Price,%,SD
27/03 12:54,"1,454.50",1.12,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3410,1420,40,40,120,400
1157,2680,1560,2440,1430,70,68,280,644
569,1760,940,1520,1440,160,155,470,1011
220,950,430,760,1450,400,370,1200,1681
86,420,185,320,1460,960,840,1480,2548
34,145,64,110,1470,1750,1560,2160,3347
14,54,26,34,1480,2650,2470,3080,4402
10,24,13,17,1490,3640,3470,4000,4915
8,15,8,13,1500,4640,4520,5200,5997
Time,Price,%,SD
27/03 12:57,"1,453.72",1.07,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3410,1420,44,40,120,400
1157,2680,1560,2450,1430,72,68,280,644
569,1760,940,1520,1440,160,155,470,1011
220,950,430,770,1450,390,370,1200,1681
86,420,185,330,1460,960,840,1480,2548
34,145,64,110,1470,1730,1560,2160,3347
14,54,26,34,1480,2660,2470,3080,4402
10,24,13,18,1490,3680,3470,4000,4915
8,15,8,12,1500,4650,4520,5200,5997
Time,Price,%,SD
27/03 13:01,"1,454.54",1.12,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3410,1420,44,40,120,400
1157,2680,1560,2450,1430,72,68,280,644
569,1760,940,1520,1440,160,155,470,1011
220,950,430,770,1450,390,370,1200,1681
86,420,185,330,1460,960,840,1480,2548
34,145,64,110,1470,1730,1560,2160,3347
14,54,26,34,1480,2660,2470,3080,4402
10,24,13,18,1490,3680,3470,4000,4915
8,15,8,12,1500,4650,4520,5200,5997
Time,Price,%,SD
27/03 13:02,"1,454.54",1.12,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4320,1410,26,22,70,253
1921,3570,2870,3410,1420,44,38,120,400
1157,2680,1560,2450,1430,72,68,280,644
569,1760,940,1520,1440,160,155,470,1011
220,950,430,770,1450,390,370,1200,1681
86,420,185,330,1460,960,840,1480,2548
34,145,64,110,1470,1730,1560,2160,3347
14,54,26,34,1480,2660,2470,3080,4402
10,24,13,18,1490,3680,3470,4000,4915
8,15,8,12,1500,4650,4520,5200,5997
Time,Price,%,SD
27/03 13:15,"1,452.80",1.00,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,26,22,70,253
1921,3570,2870,3340,1420,48,38,120,400
1157,2680,1560,2340,1430,82,68,280,644
569,1760,940,1460,1440,190,155,470,1011
220,950,430,720,1450,440,370,1200,1681
86,420,185,290,1460,1020,840,1480,2548
34,145,64,94,1470,1800,1560,2160,3347
14,54,26,32,1480,2760,2470,3080,4402
10,24,13,16,1490,3750,3470,4000,4915
8,15,8,11,1500,4630,4520,5200,5997
Time,Price,%,SD
27/03 13:17,"1,452.80",1.00,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,26,22,70,253
1921,3570,2870,3270,1420,50,38,120,400
1157,2680,1560,2320,1430,84,68,280,644
569,1760,940,1410,1440,190,155,470,1011
220,950,430,690,1450,440,370,1200,1681
86,420,185,270,1460,1030,840,1480,2548
34,145,64,90,1470,1840,1560,2160,3347
14,54,26,30,1480,2810,2470,3080,4402
10,24,13,15,1490,3770,3470,4000,4915
8,15,8,12,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 13:20,"1,452.80",1.00,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,26,22,70,253
1921,3570,2870,3270,1420,50,38,120,400
1157,2680,1560,2320,1430,84,68,280,644
569,1760,940,1410,1440,190,155,470,1011
220,950,430,690,1450,440,370,1200,1681
86,420,185,270,1460,1030,840,1480,2548
34,145,64,90,1470,1840,1560,2160,3347
14,54,26,30,1480,2810,2470,3080,4402
10,24,13,15,1490,3770,3470,4000,4915
8,15,8,12,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 13:27,"1,454.30",1.11,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,28,22,70,253
1921,3570,2870,3360,1420,48,38,120,400
1157,2680,1560,2400,1430,80,68,280,644
569,1760,940,1510,1440,185,155,470,1011
220,950,430,740,1450,420,370,1200,1681
86,420,185,310,1460,990,840,1480,2548
34,145,64,98,1470,1790,1560,2160,3347
14,54,26,32,1480,2710,2470,3080,4402
10,24,13,17,1490,3700,3470,4000,4915
8,15,8,12,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 13:29,"1,454.30",1.11,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,28,22,70,253
1921,3570,2870,3360,1420,48,38,120,400
1157,2680,1560,2400,1430,80,68,280,644
569,1760,940,1510,1440,185,155,470,1011
220,950,430,740,1450,420,370,1200,1681
86,420,185,310,1460,990,840,1480,2548
34,145,64,98,1470,1790,1560,2160,3347
14,54,26,32,1480,2710,2470,3080,4402
10,24,13,17,1490,3700,3470,4000,4915
8,15,8,12,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 13:35,"1,453.31",1.04,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,28,22,70,253
1921,3570,2870,3330,1420,48,38,120,400
1157,2680,1560,2380,1430,80,68,280,644
569,1760,940,1480,1440,190,155,470,1011
220,950,430,730,1450,440,370,1200,1681
86,420,185,290,1460,1000,840,1480,2548
34,145,64,96,1470,1800,1560,2160,3347
14,54,26,32,1480,2710,2470,3080,4402
10,24,13,17,1490,3700,3470,4000,4915
8,15,8,12,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 13:37,"1,453.31",1.04,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3330,1420,50,38,120,400
1157,2680,1560,2380,1430,86,68,280,644
569,1760,940,1450,1440,200,155,470,1011
220,950,430,700,1450,450,370,1200,1681
86,420,185,280,1460,1030,840,1480,2548
34,145,64,94,1470,1830,1560,2160,3347
14,54,26,34,1480,2770,2470,3080,4402
10,24,13,15,1490,3750,3470,4000,4915
8,15,8,12,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 13:43,"1,452.45",0.98,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3240,1420,54,38,120,400
1157,2680,1560,2290,1430,88,68,280,644
569,1760,940,1400,1440,210,155,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,260,1460,1060,840,1480,2548
34,145,64,84,1470,1890,1560,2160,3347
14,54,26,30,1480,2830,2470,3080,4402
10,24,13,16,1490,3820,3470,4000,4915
8,15,8,12,1500,4830,4520,5200,5997
Time,Price,%,SD
27/03 13:45,"1,452.45",0.98,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3240,1420,54,38,120,400
1157,2680,1560,2290,1430,88,68,280,644
569,1760,940,1400,1440,210,155,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,260,1460,1060,840,1480,2548
34,145,64,84,1470,1890,1560,2160,3347
14,54,26,30,1480,2830,2470,3080,4402
10,24,13,16,1490,3820,3470,4000,4915
8,15,8,12,1500,4830,4520,5200,5997
Time,Price,%,SD
27/03 13:47,"1,453.02",1.02,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,50,38,120,400
1157,2680,1560,2320,1430,86,68,280,644
569,1760,940,1450,1440,195,155,470,1011
220,950,430,690,1450,450,370,1200,1681
86,420,185,290,1460,1030,840,1480,2548
34,145,64,84,1470,1840,1560,2160,3347
14,54,26,30,1480,2810,2470,3080,4402
10,24,13,16,1490,3820,3470,4000,4915
8,15,8,12,1500,4830,4520,5200,5997
Time,Price,%,SD
27/03 13:50,"1,453.42",1.05,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,50,38,120,400
1157,2680,1560,2320,1430,86,68,280,644
569,1760,940,1450,1440,195,155,470,1011
220,950,430,690,1450,450,370,1200,1681
86,420,185,290,1460,1030,840,1480,2548
34,145,64,84,1470,1840,1560,2160,3347
14,54,26,30,1480,2810,2470,3080,4402
10,24,13,16,1490,3820,3470,4000,4915
8,15,8,12,1500,4830,4520,5200,5997
Time,Price,%,SD
27/03 13:52,"1,453.42",1.05,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,54,38,120,400
1157,2680,1560,2350,1430,88,68,280,644
569,1760,940,1440,1440,195,155,470,1011
220,950,430,700,1450,450,370,1200,1681
86,420,185,280,1460,1040,840,1480,2548
34,145,64,92,1470,1820,1560,2160,3347
14,54,26,32,1480,2790,2470,3080,4402
10,24,13,15,1490,3790,3470,4000,4915
8,15,8,12,1500,4760,4520,5200,5997
Time,Price,%,SD
27/03 13:56,"1,453.02",1.02,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,54,38,120,400
1157,2680,1560,2350,1430,88,68,280,644
569,1760,940,1440,1440,195,155,470,1011
220,950,430,700,1450,450,370,1200,1681
86,420,185,280,1460,1040,840,1480,2548
34,145,64,92,1470,1820,1560,2160,3347
14,54,26,32,1480,2790,2470,3080,4402
10,24,13,15,1490,3790,3470,4000,4915
8,15,8,12,1500,4760,4520,5200,5997
Time,Price,%,SD
27/03 13:59,"1,453.02",1.02,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,50,38,120,400
1157,2680,1560,2320,1430,88,68,280,644
569,1760,940,1410,1440,200,155,470,1011
220,950,430,680,1450,460,370,1200,1681
86,420,185,270,1460,1060,840,1480,2548
34,145,64,86,1470,1860,1560,2160,3347
14,54,26,28,1480,2820,2470,3080,4402
10,24,13,15,1490,3830,3470,4000,4915
8,15,8,9,1500,4830,4520,5200,5997
Time,Price,%,SD
27/03 14:01,"1,452.97",1.02,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,50,38,120,400
1157,2680,1560,2320,1430,88,68,280,644
569,1760,940,1410,1440,200,155,470,1011
220,950,430,680,1450,460,370,1200,1681
86,420,185,270,1460,1060,840,1480,2548
34,145,64,86,1470,1860,1560,2160,3347
14,54,26,28,1480,2820,2470,3080,4402
10,24,13,15,1490,3830,3470,4000,4915
8,15,8,9,1500,4830,4520,5200,5997
Time,Price,%,SD
27/03 14:03,"1,452.97",1.02,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,48,38,120,400
1157,2680,1560,2280,1430,88,68,280,644
569,1760,940,1400,1440,210,155,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,270,1460,1060,840,1480,2548
34,145,64,82,1470,1890,1560,2160,3347
14,54,26,30,1480,2840,2470,3080,4402
10,24,13,14,1490,3820,3470,4000,4915
8,15,8,8,1500,4810,4520,5200,5997
Time,Price,%,SD
27/03 14:04,"1,452.97",1.02,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4390,1410,30,22,70,253
1921,3570,2870,3300,1420,48,38,120,400
1157,2680,1560,2280,1430,88,68,280,644
569,1760,940,1400,1440,210,155,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,270,1460,1060,840,1480,2548
34,145,64,82,1470,1890,1560,2160,3347
14,54,26,30,1480,2840,2470,3080,4402
10,24,13,14,1490,3820,3470,4000,4915
8,15,8,8,1500,4810,4520,5200,5997
Time,Price,%,SD
27/03 14:13,"1,452.65",0.99,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4220,1410,30,22,70,253
1921,3570,2870,3250,1420,50,38,120,400
1157,2680,1560,2280,1430,86,68,280,644
569,1760,940,1400,1440,210,155,470,1011
220,950,430,670,1450,470,370,1200,1681
86,420,185,270,1460,1080,840,1480,2548
34,145,64,88,1470,1890,1560,2160,3347
14,54,26,30,1480,2830,2470,3080,4402
10,24,13,16,1490,3820,3470,4000,4915
8,15,8,10,1500,4810,4520,5200,5997
Time,Price,%,SD
27/03 14:17,"1,452.86",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4260,1410,28,22,70,253
1921,3570,2870,3260,1420,50,38,120,400
1157,2680,1560,2340,1430,90,68,280,644
569,1760,940,1460,1440,195,155,470,1011
220,950,430,710,1450,460,370,1200,1681
86,420,185,300,1460,1050,840,1480,2548
34,145,64,94,1470,1850,1560,2160,3347
14,54,26,32,1480,2780,2470,3080,4402
10,24,13,16,1490,3790,3470,4000,4915
8,15,8,9,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 14:21,"1,453.15",1.03,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4260,1410,28,22,70,253
1921,3570,2870,3260,1420,50,38,120,400
1157,2680,1560,2340,1430,90,68,280,644
569,1760,940,1460,1440,195,155,470,1011
220,950,430,710,1450,460,370,1200,1681
86,420,185,300,1460,1050,840,1480,2548
34,145,64,94,1470,1850,1560,2160,3347
14,54,26,32,1480,2780,2470,3080,4402
10,24,13,16,1490,3790,3470,4000,4915
8,15,8,9,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 14:24,"1,452.90",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4300,1410,28,22,70,253
1921,3570,2870,3300,1420,48,38,120,400
1157,2680,1560,2340,1430,88,68,280,644
569,1760,940,1450,1440,195,155,470,1011
220,950,430,700,1450,450,370,1200,1681
86,420,185,290,1460,1050,840,1480,2548
34,145,64,94,1470,1850,1560,2160,3347
14,54,26,32,1480,2760,2470,3080,4402
10,24,13,15,1490,3770,3470,4000,4915
8,15,8,8,1500,4800,4520,5200,5997
Time,Price,%,SD
27/03 14:27,"1,452.90",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4300,1410,28,22,70,253
1921,3570,2870,3290,1420,50,38,120,400
1157,2680,1560,2330,1430,86,68,280,644
569,1760,940,1440,1440,190,155,470,1011
220,950,430,690,1450,460,370,1200,1681
86,420,185,290,1460,1050,840,1480,2548
34,145,64,96,1470,1840,1560,2160,3347
14,54,26,34,1480,2780,2470,3080,4402
10,24,13,15,1490,3770,3470,4000,4915
8,15,8,8,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:29,"1,452.90",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4300,1410,28,22,70,253
1921,3570,2870,3290,1420,50,38,120,400
1157,2680,1560,2330,1430,86,68,280,644
569,1760,940,1440,1440,190,155,470,1011
220,950,430,690,1450,460,370,1200,1681
86,420,185,290,1460,1050,840,1480,2548
34,145,64,96,1470,1840,1560,2160,3347
14,54,26,34,1480,2780,2470,3080,4402
10,24,13,15,1490,3770,3470,4000,4915
8,15,8,8,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:30,"1,452.53",0.99,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4300,1410,28,22,70,253
1921,3570,2870,3290,1420,50,38,120,400
1157,2680,1560,2330,1430,86,68,280,644
569,1760,940,1440,1440,190,155,470,1011
220,950,430,690,1450,460,370,1200,1681
86,420,185,290,1460,1050,840,1480,2548
34,145,64,96,1470,1840,1560,2160,3347
14,54,26,34,1480,2780,2470,3080,4402
10,24,13,15,1490,3770,3470,4000,4915
8,15,8,8,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:32,"1,452.53",0.99,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4300,1410,28,22,70,253
1921,3570,2870,3290,1420,50,38,120,400
1157,2680,1560,2330,1430,86,68,280,644
569,1760,940,1440,1440,190,155,470,1011
220,950,430,690,1450,460,370,1200,1681
86,420,185,290,1460,1050,840,1480,2548
34,145,64,96,1470,1840,1560,2160,3347
14,54,26,34,1480,2780,2470,3080,4402
10,24,13,15,1490,3770,3470,4000,4915
8,15,8,8,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:34,"1,452.52",0.98,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4250,1410,30,22,70,253
1921,3570,2870,3270,1420,50,38,120,400
1157,2680,1560,2320,1430,88,68,280,644
569,1760,940,1400,1440,195,155,470,1011
220,950,430,680,1450,460,370,1200,1681
86,420,185,280,1460,1070,840,1480,2548
34,145,64,88,1470,1870,1560,2160,3347
14,54,26,30,1480,2790,2470,3080,4402
10,24,13,14,1490,3780,3470,4000,4915
8,15,8,9,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:37,"1,452.52",0.98,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4250,1410,30,22,70,253
1921,3570,2870,3270,1420,50,38,120,400
1157,2680,1560,2320,1430,88,68,280,644
569,1760,940,1400,1440,195,155,470,1011
220,950,430,680,1450,460,370,1200,1681
86,420,185,280,1460,1070,840,1480,2548
34,145,64,88,1470,1870,1560,2160,3347
14,54,26,30,1480,2790,2470,3080,4402
10,24,13,14,1490,3780,3470,4000,4915
8,15,8,9,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:40,"1,452.94",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4260,1410,30,22,70,253
1921,3570,2870,3280,1420,50,38,120,400
1157,2680,1560,2320,1430,88,68,280,644
569,1760,940,1410,1440,200,155,470,1011
220,950,430,690,1450,470,370,1200,1681
86,420,185,280,1460,1070,840,1480,2548
34,145,64,90,1470,1870,1560,2160,3347
14,54,26,30,1480,2790,2470,3080,4402
10,24,13,15,1490,3780,3470,4000,4915
8,15,8,9,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:42,"1,452.94",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4260,1410,30,22,70,253
1921,3570,2870,3280,1420,50,38,120,400
1157,2680,1560,2320,1430,88,68,280,644
569,1760,940,1410,1440,200,155,470,1011
220,950,430,690,1450,470,370,1200,1681
86,420,185,280,1460,1070,840,1480,2548
34,145,64,90,1470,1870,1560,2160,3347
14,54,26,30,1480,2790,2470,3080,4402
10,24,13,15,1490,3780,3470,4000,4915
8,15,8,9,1500,4770,4520,5200,5997
Time,Price,%,SD
27/03 14:45,"1,452.94",1.01,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4260,1410,30,22,70,253
1921,3570,2870,3280,1420,48,38,120,400
1157,2680,1560,2320,1430,88,68,280,644
569,1760,940,1430,1440,200,155,470,1011
220,950,430,680,1450,470,370,1200,1681
86,420,185,280,1460,1070,840,1480,2548
34,145,64,90,1470,1890,1560,2160,3347
14,54,26,32,1480,2830,2470,3080,4402
10,24,13,16,1490,3780,3470,4000,4915
8,15,8,9,1500,4780,4520,5200,5997
Time,Price,%,SD
27/03 14:48,"1,452.22",0.96,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4260,1410,30,22,70,253
1921,3570,2870,3240,1420,52,38,120,400
1157,2680,1560,2280,1430,98,68,280,644
569,1760,940,1400,1440,220,155,470,1011
220,950,430,660,1450,480,370,1200,1681
86,420,185,270,1460,1090,840,1480,2548
34,145,64,90,1470,1900,1560,2160,3347
14,54,26,32,1480,2850,2470,3080,4402
10,24,13,16,1490,3810,3470,4000,4915
8,15,8,9,1500,4830,4520,5200,5997
Time,Price,%,SD
27/03 14:51,"1,452.08",0.95,11.82
Base,High,Low,CALL,,PUT,Low,High,Base
2901,4570,3980,4260,1410,30,22,70,253
1921,3570,2870,3240,1420,52,38,120,400
1157,2680,1560,2280,1430,98,68,280,644
569,1760,940,1400,1440,220,155,470,1011
220,950,430,660,1450,480,370,1200,1681
86,420,185,270,1460,1090,840,1480,2548
